Stuart Appleby,6.119343799370867,-2.880656200629133,-1.1064626522420298,-2.0096884586936454,1.3010834307072798,1.1939405735644186,0.10064347211513791,0.4484695590716683,9.767003953846114,8.161370151029203,-4.603449536325698,3.6163306834545352,1.346440573564422,7.266440573564424,0.5329306397895834,5.87730150071674,-7.623429556305709,1.9155314826553251,-1.7961910053829513,0.07223004724862392,-2.9757022835784426,-0.922130855007012,1.117551684675533,-2.9102260931022528,5.506440573564419,-0.27451180738796666,4.4811241178682195,0.5570734849568169,-1.0132962685408415,-1.4014541632776911,-4.479273712149862,0.7635834307072713,5.870076937200778,-3.201351634227791,-4.138720716758158,-0.49355942643558137,0.9635834307072741,0.8492977164215603,-0.16452716837106607,-2.5774303941775116,1.5189405735644215,3.9439405735644186,0.7386986380805496,5.261279283241834,-6.288431221307377,-2.9615081443842968,-2.923939173271023,1.734288674830239,-4.422130855007012,-2.4649879978641565,-3.836416569292723,2.2921548592787104,-0.13408230225257967,0.8855255408846858,-3.7834144988993472,-4.957327542377612,4.629728244797292,1.0817830393178411,-0.015298556870362745,-5.623994209044284,-3.1602260931022528,0.11513622573832549,1.299297716421563,0.5350120021358435,0.6708241352082496,-0.10999778259996162,0.6939405735644186,-0.11855942643558137,-5.324545341928541,3.0979898693390595,0.09264747011614816,-4.562524943676962,1.4029922977023546,-2.562524943676962,
Jonathan Kaye,-0.1752980002884641,-0.1752980002884641,-1.401104451901361,1.6956697416470234,-5.6007012260949125,-0.635423448317141,-0.044611482505175104,-2.7625602004538905,-0.8502167299708816,-1.0130074276453058,0.13387669598300533,0.2637468258531328,4.006441631047949,-1.1007012260949125,-2.193998327544193,0.15382775941233717,1.4723621541867828,-1.133271648630128,4.741919255832798,-0.30039634804613513,-1.898091335985029,1.321688883795204,5.051798773905091,1.9717987739050926,-2.4132012260949125,0.2586737739050875,0.9584654405717572,-2.7482012260949062,-1.2215345594282496,2.3584654405717487,2.368425279929184,-2.679767491155147,2.2382888401302523,1.582659701057409,1.7296559167622263,-3.216772654666343,1.8229098850162018,-1.204867892761584,-3.7882012260949125,-0.5691536070472978,-1.8135176817911116,0.26243168529748573,0.6920619317998273,-2.6960959629370223,2.226084488190807,0.4689416310479402,2.1278293082562385,0.6774476288669149,1.0949156570219714,2.8092013713076796,-0.5830730209667081,3.743850055956372,-2.5225762260949125,-4.0147637260949125,-1.1770901149837982,-2.7326456705393554,-2.149491548675556,1.798895548098642,-0.8531362910299833,0.6923182544245634,0.5712758980880892,-0.4091162587746453,0.4598607894089639,-1.478123706715067,1.2507598128661215,4.549461111567425,
Tiger Woods,1.941046860563688,2.941046860563688,3.715240408950791,0.8120146024991755,1.491408940879694,-5.175257725786977,2.241723881670822,-1.7212390812921399,-2.1124158058022005,2.796675103288706,-4.232831974998859,-1.5864905115842305,0.12278649190010071,0.01564363475723951,5.922346533307959,2.270172620264489,1.5887070150389349,4.983073212222024,4.85826411668495,1.8159485128060169,2.218253524867123,-4.561966255352644,-3.831856365242757,1.0881436347572446,-0.6453662990175957,0.6990045619095611,3.4547259132382493,2.037004394250914,0.19827350488711204,2.737234543848146,0.3281436347572395,-0.4528087461951458,3.3028271790610404,-1.6212234538503623,-3.3082200016064007,-1.3796485730349701,-0.3947479315078226,-4.12968769054396,3.682982344434663,-3.6718563652427605,-2.214713508099905,-4.328999222385619,-4.342824107178245,-1.7557273329846907,2.3406436347572424,0.7656436347572395,3.5604016992733705,-5.9170176555653455,3.530675280326861,-1.4693247196731392,3.533271839885444,-2.139805083191476,-4.102236112078202,-3.44400826397694,-4.600427793814191,-0.6432849366713356,-2.014713508099902,1.1138579204715313,-4.033146687823404,4.915240408950794,3.2632085698221687,1.8086631152767154,-2.193595495677542,-0.8022911478514629,-2.338523031909432,-3.0631607130688536,2.121000777614384,7.356715063328664,-2.085649468691031,-0.7408218824841413,-0.7753046411048246,0.25917811751585873,
Ernie Els,1.7246541446313302,-1.2753458553686698,1.4988476930184333,2.5956218865668177,-0.7007490811751182,-3.735471303397347,-0.14465933758538085,-7.862608055534096,-3.7249837750526638,1.6083495582806648,0.02533116573846428,0.06236820277550237,-1.093606224032257,5.799250918824882,-0.29404618262439897,-0.9462200956678686,1.372314299106577,1.7666804962896663,2.641871400752592,-5.400444203126341,2.001860808934765,1.2216410287149984,7.951750918824885,0.8717509188248869,-6.018119211045246,1.5208418279157883,-0.19088066012248817,-3.322459607490913,3.1117509188248818,1.3307985378724965,3.0864344631286826,1.16238383021728,-1.4079859232803784,-2.796143818017228,-0.8739633668893987,1.3688937759677344,-3.5246127175387585,2.403958711032672,-1.6111406474401804,-4.346080406476318,2.440783176889397,-2.9721200489170485,5.124250918824885,-0.45074908117511825,
Adam Scott,1.275822931631339,5.275822931631339,1.0500164800184422,-3.8532093264331735,-1.1495802941751094,-6.184302516397338,-1.593490550585372,1.6885607314659126,0.2223602652654506,9.131451174356357,3.4575625629677518,-1.6495802941751094,-2.74287739562439,3.6049486913321402,-1.076516913893414,-1.682150716710325,1.193040187752601,-1.849275416126332,-2.446970404065226,3.772809815715007,1.502919705824894,3.4229197058248957,3.6894097720500554,-3.966219367022788,-2.2104980156940996,2.3717804653185652,-3.3370802941751094,2.8819673248725053,-1.3623967498713085,9.713552617217289,-2.8568171362803696,-3.244975031017219,-0.32279457988938987,-3.0799374370322568,-4.97344393053875,-3.044872501967319,-0.059971860440171554,1.2050883805236907,-2.008048036110594,0.5790487380829603,-0.3245802941751066,4.100419705824891,0.868047910953095,-3.805029012123825,0.2325399589894488,-2.109232192909289,-2.26565172274654,3.6914911343963155,-3.679937437032251,1.4486339915391824,3.910981721328767,-1.027002774795264,1.7018807447859245,5.000582043487228,-2.858819424609891,-0.4675150767838119,-3.003746960841781,2.2716153579987974,-2.1495802941751094,0.03791970582489057,2.831933790331931,-0.7455309984004685,3.24912660237662,-0.4060458114164902,-4.4405285700371735,-3.40604581141649,
Stewart Cink,0.3707255748703062,1.3707255748703062,0.1449191232574094,2.2416933168057938,-6.054677650936142,-2.0893998731583707,1.5014120926535952,-5.21653662529512,-5.304193154812111,0.5330161475134645,-0.32009972885822435,-0.19022959898809688,1.3172629085044179,-3.7736461824046756,4.196846739307759,-0.15681179727761219,1.552465206206719,-1.5546776509361422,0.3520252476145771,-0.3001486654288925,0.01838572934555316,-1.5872480734713577,1.2879428309915681,3.245627227112635,-1.3520677608262588,-0.13228754104602558,3.5978223490638612,-0.48217765093613707,-0.8671776509361422,-0.19530265093614219,2.5044890157305275,0.7978223490638641,0.6279522191937303,-3.8330867418452357,-2.544809229883512,1.323611822748063,1.2756794919209966,-2.670749079507573,-0.6310665398250279,2.3411556823971864,-1.2421776509361422,-1.0231300318885275,6.732505893367659,2.808455260456256,-0.7619144930414024,2.849927612221748,-1.8785412872997824,0.050030141271648176,-0.9650692172012043,-5.700008976237342,-1.3288443176028153,0.5444890157305196,-2.5316513351466625,1.073611822748063,4.086854607128373,2.6739513813219276,-2.037049445807938,-0.7101263688848576,-5.672557397771584,1.9856704503296783,-0.1707490795075728,-0.21360622236471727,2.414965206206716,-1.4564633652218504,-0.532032723399908,-0.7059457668781732,0.881110020296731,4.33316481481728,1.0058843645677342,5.067899868443703,-0.7639167813709236,1.6273875664551554,3.0911556823971864,-1.6334819987622353,1.5506794919210023,1.7863937776352827,0.9222059107076888,-0.8586160071005224,-0.054677650936142186,-1.8671776509361422,-0.07316356642910193,-4.650628355161501,
Vijay Singh,-0.47781006935771586,-0.47781006935771586,3.2963834790293873,6.393157672577772,-1.9032132951641643,-1.9379355173863928,-2.347123551574427,-4.065072269523142,3.0725520109582902,0.4058853442916188,-2.1771330482505817,4.859903988786456,-1.1527287990401334,3.6844805032854424,-2.1686353730862464,-1.038765243216119,4.312695795744929,4.307013977563102,4.000195795744929,3.9092867048358357,0.46872726427639577,-0.6221818266326977,0.3483110950797368,-2.0053474415056343,1.486751493568235,0.08534304286401095,0.5548563250890055,-3.913498105290742,0.7039295619786969,-2.4032132951641643,0.503489603386555,-1.1486843096569146,-1.830149914882469,5.56421628230062,0.43940718676354606,-1.602908417115387,-4.200603405054281,2.0191768147259523,1.7492867048358391,1.6692867048358409,-5.012281922615145,2.249155985881586,-0.39840560285647086,-0.34712355157442687,-2.5240466284975014,1.055953371502497,4.065913210859932,3.0177204397756014,-1.0642232289389995,-2.7198523680118427,1.0358689833168455,-3.3818525356704896,-1.2205834250342917,-2.6816223860732578,0.6066551258884658,-3.524923821479959,7.909286704835836,5.1283343238834505,1.3895498627305756,0.0013919679937259843,-0.0764275808784447,1.1664295619786884,-3.7270769315278045,-2.798505502956374,1.1863951385707736,-1.5485446204653641,-3.858925215693972,0.2536575657629925,-0.9934910729419357,1.6731755937247215,2.264125414513259,-0.09071329516416426,-4.633570438021309,2.2521438476929774,-1.761681037099649,-0.17458426290609452,1.9217867048358386,2.3467867048358357,-2.8584552306480333,-1.3358745854867493,-3.888181649594543,2.111818350405457,-1.8855850900359599,-4.55866201311288,-1.521093041999606,2.137134806101656,-5.019284723735595,-0.06214186659273935,2.566429561978694,-3.3049990094498725,1.2687638290188374,-5.711628327843897,-2.7482475417395023,-0.04961740475320653,2.61943163237207,-1.5544814111061953,4.032574376068709,-1.5153708294107417,-2.6124524255989456,0.7788519222271333,-1.7573799618308357,-1.4820176429902574,2.70214384769298,4.937858133407261,4.096786704835836,0.28428670483583574,0.49549360138756526,0.840321187594455,-0.19416157102622833,-2.159678812405545,
David Toms,4.0095105320359465,1.0095105320359465,3.7837040804230497,-0.11952172602856592,-0.41589269377050186,-2.4506149159927304,-1.8598029501807645,-1.5777516681294799,-1.665408197646471,-2.828198895320895,-0.681314771692584,-1.5514446418224566,0.9560478656700582,-2.1348612252390353,0.8356316964733992,-1.5180268401119719,0.9740720949618975,1.5726636442576734,-2.957823073517332,-1.4261775038970796,0.6571706865111935,2.0515368836942827,1.9267277881572085,7.8844121842782755,4.2867171963393815,3.5064974161196147,2.4750386787785175,-0.26352341272475144,1.0889149985371915,2.1401970498192355,5.963273972896161,4.543273972896159,7.423097372454663,1.7674682333818197,-1.085535550913363,-3.0319641223419325,-0.9922815826593876,-3.0200593604371733,-3.159684084498977,-0.01398872026057063,-5.279068369446179,-7.4412305316083405,0.39660730622949814,0.6156549252771129,-4.628709149466701,3.4472402176218964,-4.239756330134142,-1.3111849015627115,-3.326284260035564,2.9387759809282983,-1.690059360437175,3.18327397289616,0.1071336220189778,0.7123967799137034,-1.3982644886422975,-0.07134141171921726,-2.0337724406059436,-4.375544592504681,-0.5319641223419325,-4.574821265199077,-0.9462498366276435,0.18232159194378994,-2.1251318242052832,-1.7338274763792043,-1.2700593604371733,-1.994697041596595,1.5841073062294981,3.771607306229498,2.9828142027812277,3.3276417889881174,-0.7068409696325659,0.32764178898811736,
Vaughn Taylor,0.8828232503206124,1.8828232503206124,0.6570167987077156,0.7537909922560999,-0.542579975485836,4.422697802291935,3.4331853306366185,-0.23348133603005294,7.207904520638195,0.045113822963770644,-1.3266708845767425,1.6676472972414302,2.3608291154232575,2.269920024514164,-2.170639416045276,5.7384514930456305,0.8473848132465633,-0.5540236374576608,5.915489644767334,0.4471352143875862,2.064562881657025,0.957420024514164,2.8641229230648833,1.2119490100214136,-0.4695165952041407,-3.0751503980210515,0.8000405064418743,3.7577249025629413,-1.355079975485836,1.316795024514164,1.0165866911808337,-1.6900799754858298,3.3483513970631833,-0.3902106944400856,0.8365866911808268,1.4165866911808251,-3.5734534694617395,2.3783537594539297,1.2964100907393288,-3.3592190483335145,-0.6034976970048263,-4.021219215992161,-3.8599501053559635,-0.3209890663949295,-1.032711554433206,-4.164290501801631,1.269920024514164,-0.5110323564382213,0.24460356881796486,0.3205529359065622,2.183253357847491,0.05658669118082571,1.185950558865315,1.7355688794759914,3.153036907631048,1.867322621916756,-0.23007997548583603,1.921235813987849,2.502178089030295,6.024758734191579,1.4750482296423684,-4.198028693434551,-1.1604597223212778,-4.502231874220016,-7.464454975485836,-2.956642475485836,-5.118968864374722,2.325475580069721,-6.489820235226091,-0.7041059495118134,-0.548261793667649,-3.8599501053559635,0.9086297019335206,-3.1429832012922816,-3.795015040420907,-3.24956049496636,-0.01993504794960188,-0.19384809142786708,-0.6067923042529628,1.8452624902675865,-0.8872228326286944,-2.1015085469144026,-0.027377272783127182,-2.527377272783127,-0.2518191059206174,1.1394852419054615,-6.396746642152507,0.8786156766880708,2.0627771673713085,-1.7015085469144111,0.4343035861579949,3.6534816683497837,1.457420024514164,-1.355079975485836,0.4389341090212042,-4.138530679711195,
Sergio Garcia,0.9645539673708754,0.9645539673708754,6.738747515757979,1.835521709306363,0.5149160476868815,0.8482493810202101,3.2652309884780095,2.3022680255150476,-0.08890869899501297,-0.17981778990410646,5.790675131808328,5.437016595222957,-1.8537064012927118,-0.960849258435573,3.9458536401151463,1.2936797270716767,-3.3877858781538777,6.0065803190292115,-1.1182287765078627,3.8394556196132044,4.24176063167431,0.4615408514545436,-5.621859192210408,-1.2774883312832515,-3.5217669799545632,2.0605115010581017,1.2217806116942995,-2.2392583493446665,-2.950980837382943,0.9174402152486323,-1.1304921155784342,3.9230793129929964,0.8319138994591668,-1.5562439952776828,-2.6340635441498534,-5.39120640129272,-3.2847128947992132,-4.356141466227783,1.6287591752993649,-4.106180583736773,-0.4165611789653809,-0.30397839750841626,2.4488729637866555,-1.8844603695466873,-1.3193170003710577,-0.7322202261775033,-0.6358492584355702,2.789150741564427,-0.4432210533073686,-2.1162979763842884,-0.07872900527101478,-2.4205011571697526,-3.5769206870070036,-1.619777829864148,-2.9912064012927146,3.137365027278719,0.5997127570683034,0.6617282609442725,-1.609388219474539,2.689313079226764,-3.1700883888703544,-0.7787840410442755,-4.315015925102244,-2.039653606261666,-3.0621423618838435,3.282685224323046,2.248202465702363,2.282685224323046,
