Stuart Appleby,46.36363636363637,69.99642907259205,2.6797605198844923,22.0,70.70524192047957,3.1930436800859345,22.0,69.91007443357218,2.353288173150628,15.0,71.29836944560732,3.1904721507885125,15.0,2781501,22
Vijay Singh,13.928571428571429,68.46981578193073,2.8349895307916415,28.0,68.72321993258996,2.6826543627736523,28.0,69.11673039296764,2.5098064860451204,27.0,69.15082288408169,2.897729992146766,27.0,10830167,28
Darren Clarke,44.8,69.72932649616422,3.915858773722341,15.0,71.02295606048355,3.0679686486730002,15.0,70.66453122683251,2.5391356726866925,9.0,69.41416153194164,2.8893783090325083,9.0,1479819,15
Tiger Woods,10.555555555555555,69.6959194092909,2.7605240890976583,18.0,67.88910364434345,2.5251861923087926,18.0,69.25744751233783,2.917783698951451,18.0,69.13762061171019,2.090254934925507,18.0,4165472,18
Retief Goosen,27.5,69.76831886134636,2.5801780472667204,14.0,69.89231155557286,3.3125845152005273,14.0,68.13422021273213,2.151862882762718,11.0,68.816837441884,2.95983289050328,11.0,3816598,14
Kirk Triplett,36.61904761904762,68.8803611520271,2.946810569977701,21.0,70.20616498775605,2.968478036043856,21.0,71.1761920441109,2.8840541880831756,17.0,70.77339839743858,2.0735672305994823,17.0,1443413,21
Adam Scott,39.6,70.08082276434071,3.123168393222209,15.0,70.11953164767523,3.77390380439075,15.0,70.24703550945607,2.4200162089614135,11.0,69.62255835825317,2.5393338639270664,11.0,3609984,15
Scott Hoch,48.4,71.07642429006816,2.8206014540591693,15.0,69.63360414241173,3.017325986007689,15.0,71.7054746812227,2.1935008009784793,10.0,69.6400906945458,1.9409556350688073,10.0,1204360,15
Ben Crane,52.416666666666664,70.65037991149485,2.7060779769536007,24.0,71.30940395458985,2.7774044585428355,24.0,71.0967790802883,2.183764707909665,17.0,71.10947718728914,2.2020608111023168,17.0,814608,24
Davis Love III,39.142857142857146,71.75195199247848,2.9469208832618503,21.0,69.39427203646433,2.842600785916781,21.0,69.74832734900089,2.2717381829703607,17.0,69.60463324484267,2.9769856452411045,17.0,2294224,21
Jim Furyk,56.53846153846154,70.16103844142282,2.4252150925864884,13.0,71.45605734001366,2.515010101752972,13.0,71.08488183268686,2.071480061050411,7.0,70.69902741659419,2.569257708657872,7.0,605305,13
Jonathan Kaye,61.25,71.84975078893534,3.09761616206833,20.0,70.80012833835822,3.006594223414133,20.0,70.55461162009627,1.824860931350139,12.0,73.30910540225953,3.4127729640699997,12.0,1436859,20
Justin Leonard,39.38095238095238,70.43600760727632,2.6037990435715086,21.0,69.58303240259231,2.788128004371087,21.0,71.5935580344726,2.902134003119588,17.0,71.1549302928723,2.455263248261718,17.0,1354052,21
Shaun Micheel,51.6,70.68112504160295,3.036431311427854,25.0,70.796100403436,2.233190323041821,25.0,71.6120957889111,3.167370714888732,19.0,70.90590312875824,2.524514697117076,19.0,874919,25
Tommy Armour III,63.68,71.43961935549387,2.4709660059687653,25.0,71.16139117025739,3.2696683310760446,25.0,71.94636814529046,2.582148560950652,15.0,71.24447089160964,3.124135331745582,15.0,844636,25
Steve Flesch,43.26923076923077,70.68330632764122,3.092432554635664,26.0,70.89316718393476,2.6465608303197405,26.0,70.72212667815752,2.9593920505534705,22.0,71.19826396095728,2.917496672754962,22.0,2317039,26
