Jimmy Walker,-7.735163668554577,-3.9053764345120214,-2.639925573316475,-4.306592239983146,0.1150473019095557,-1.878623584166391,-0.590236132322687,-3.764149175800952,0.6457887123978026,5.853580920190012,-1.4798445196183962,-4.7138870728098965,3.239195305804401,-4.468497001887911,2.6927933206927435,-1.5201099051137135,0.4163514829605788,-0.4321333655242654,2.743191309800409,0.3730614396705363,-1.197529259952418,-0.17172280833952414,-1.36986686490161,-2.4657572758605113,2.4512398402173545,0.7209766823226147,-1.0022718363249936,-0.6711460085104193,-4.855382247789549,4.980683325980948,3.1423873518535856,-1.6467282944049089,-1.4451203785112767,2.658775725384828,-1.3950276141328004,-4.102510607330089,6.544406223918543,2.802470740047582,-3.178174421242744,-5.674948614791134,1.5224120890211879,-0.5381939715848745,3.83472880456371,-0.38462603414596686,-2.0043944377853364,-2.247984181375088,0.640363757605769,0.9315029981120944,0.7419605144519608,-2.231895694698366,3.0940029981120887,-1.4184970018879,-0.56518574360976,-0.13472216745081766,-2.495163668554568,5.838169664778761,-0.48849700188790735,-2.061830335221245,2.2815029981120887,4.031502998112089,1.141293207902308,-3.1943711277620253,0.43150299811209436,-2.225639859030764,1.197736764345862,0.9509835175926185,-3.960804694195602,7.362272228881324,-3.3761893095802122,1.6622722288813208,-5.755997001887906,0.02525299811209436,1.0294050960141874,3.4280064946155875,2.9874470540561475,-3.2293361627270656,3.438749374923688,4.844546476372969,4.046610911781158,-4.00374880044906,3.6528144735219286,0.2757652931940555,4.897020239491411,5.069434032594856,-2.7581521743016992,0.9487443774224431,
Tom Scherrer,-7.248575047913604,-4.418787813871049,-2.1533369526755024,-1.8200036193421738,-0.39836407744947167,4.607965036474582,-3.867622666961225,3.340169540830985,-1.065779348988869,2.0955109735917716,0.0067441010225763875,4.772701547831076,1.179381941333716,3.966478715527259,2.589144250332012,-1.4634873286153578,6.2297799304413815,3.859650060311509,1.2890593606885545,-1.6851341876985515,4.116721755739363,0.020831344780461336,2.937828460858327,-2.7924346970364127,-0.515683215684021,-0.18455738786944664,-1.3687936271485768,2.4672719466219206,-2.3710240275054417,-1.1601396737639362,1.041468242129696,-0.8546356539741993,-2.6799475969332036,1.1305099194066628,2.80939596657916,-1.436980845015043,0.30841419939822856,-1.1883599941501615,-2.6786825747953174,0.10196258649500578,2.0530122536736997,0.0371392378006874,0.4821941828556362,-0.7613955607341154,2.1269523782467417,-1.581908381246933,-4.078597122968787,3.351866453190155,-3.0085750479135953,-2.6752417145802667,-1.7019083812469376,3.098091618753074,-0.08984488918343914,3.8942820949435486,-2.3721181714567194,-2.7077825071210526,-1.081908381246933,1.2609487616102086,5.684325384986835,-2.562427861766409,-3.8896006889392396,0.1488608495222934,-2.269408381246933,-0.488158381246933,-0.48400628334483997,0.9145951152565601,0.533199532422131,-0.5171601798080872,3.139403094162901,-0.23764608616497185,-2.4923561424409684,-0.5296695752767846,-0.7652417145802701,0.05142495208640696,
Ryan Armour,-4.718050392458579,-1.8882631584160237,-5.622812297220477,-4.289478963887149,-4.8678394219944465,4.138489691929607,1.6629019884938003,-7.12930580371399,3.464745306466156,1.6260356290467968,3.5372687564776015,4.303226203286101,-4.290093403211259,-0.5029966290177157,2.4334647590565766,1.5849799105717324,1.1196689057870373,-3.9329626731603327,1.7603045858964066,-1.609825284233466,1.8195840161435797,3.8453904677564736,-2.5316468836866477,-0.26191004158138753,1.2117741689449275,4.435458379471257,0.014841439771004161,2.3459672675855785,-1.8404993720504166,-0.6296150183089111,-2.428007102415279,-4.324110998519174,-0.16547768552345588,-0.7225246653892299,-0.9965892052439642,-0.48973989017547126,0.8505770585218215,-1.338965425138312,-4.161061145146746,-0.6578353386951363,-0.46047463488281437,-2.5210806954888767,3.851842080659708,-4.367512758049969,-2.416463090871275,-0.43233610674428746,1.0127188383106613,0.7691290947209097,-0.24092620945204146,0.7852175813976316,4.1111162742080865,-1.4013837257919022,1.4519275324862377,-3.11760889135482,0.5219496075414298,-5.144717059125242,1.8286162742080876,-0.37138372579190104,7.52861627420809,8.955282940874753,-1.8415935160016943,3.8227421483339725,4.21485004044186,0.9680967936886162,1.6409239665157855,5.6793855049773185,1.0465183721101852,-7.554880229288415,0.6472464111943879,-3.202068657298753,9.004560330152145,-2.212222886631068,1.0637241878771562,5.013364475646938,-3.9618314869859432,-3.9991449198217595,-1.234717059125245,-0.4180503924585679,-0.08586648441259115,1.0865473086908537,-0.7410388982057015,-0.034142346481559116,
Jason Caron,-6.109546789820897,-2.279759555778341,-3.0143086945827946,-0.680975361249466,-0.25933581935676386,-2.2530067054327105,2.0353807464109934,-5.138532297067272,-0.728594408868517,7.479197798923693,3.145772359115284,-1.088270194076216,2.8648121845380814,-0.8428801231542309,4.318410199426424,-1.894493026380033,-2.27182749157528,-5.32445907052265,-1.9666896469637436,2.0015643212902177,-0.6311918114659107,-6.001321681595783,5.373786543512438,3.1237865435124377,0.42808761878126234,-2.5461059296058437,1.2557500138320705,4.159859602873169,0.6233450424086868,8.954470870223261,0.7680042305872661,-4.021111415671228,4.180496500222404,-3.7156073958814915,9.23058926460088,1.5231062714035914,-1.5569740828857732,-2.114021062751547,2.6119143973937184,1.1187637124622114,-6.540919338840496,1.2695381774993706,-0.05157577532813207,-2.297952586922335,-5.552557542509064,-2.0493317360574537,-3.8519710322451317,-2.912577092851194,0.46034568329739045,-1.7590091554122864,-2.8079594882335925,1.1761674958933952,1.9597172794431827,2.738938058663962,-3.632422606814359,3.3937211840353143,2.719619876845769,-2.7928801231542195,0.0604311351239204,-1.5091052887171372,1.1304532101791125,0.4637865435124411,-1.5628801231542298,4.237119876845782,-1.862880123154227,-2.4362134564875646,3.907119876845769,-2.342880123154231,2.8233536430795425,-2.423399603673701,-1.3351878154619214,0.987889107615004,0.2494275691534682,3.287889107615001,2.655021974747868,0.05362337334926792,-2.327772209485161,0.6218680782846207,4.278431352255609,1.901382171927736,1.6466721156517394,0.6093586828159232,-3.4773628817749085,-0.30494908867146364,5.867464704431981,-5.4256387438438765,
Steve Ford,-2.8456674001662634,-1.0158801661237078,-6.750429304928161,-4.417095971594833,-0.5903482512300826,2.175609195578417,0.6326875781887225,4.26255770805885,0.6919670084358955,0.7177734600487895,-4.659263891394332,1.6104729507109283,1.0841571612372434,0.3078413717635726,0.88722443206332,4.218350259877894,2.0318836202418993,2.2427679739834048,0.70690530676886,0.14985832690308598,-0.12420621295164835,1.3826431021168446,-1.2770399491858626,-3.466582432845996,0.21230361432650113,0.965926802732298,-4.28867815285443,-4.7854523464028205,0.4119083574095015,0.35130229680343916,-0.27577492704797635,1.5048702342423468,-0.1148981693970228,-2.3584879129867744,-0.47013997400591734,2.820999266500408,-1.3685432171597256,1.6576005736899475,0.9834992665004023,-3.5290007334995863,-2.6756894752214464,0.754774100937496,2.3943325998337457,2.7276659331670743,-0.5990007334995937,-1.1723340668329314,2.1709992665004023,4.920999266500402,1.0872330327341757,-2.159520214019068,-0.07130842580728824,-0.7482315027303628,-1.4866930411918986,2.5517684972696344,-3.081098635597499,-1.6824972369960989,0.5196294034867037,2.670314334993563,-2.123056677555539,2.660160105661248,-0.6717543566879982,-1.2659572552387175,6.936107180169472,-1.1142525320607461,-1.0894484946936274,0.8732380724705564,
Paul Gow,-2.518061987255507,-5.688274753212951,-4.422823892017405,-1.0894905586840764,-0.6678510167913743,-8.661521902867321,4.626865548976383,-1.5470474945018822,-0.1371096063031274,-0.9293173985109178,3.6647337116692285,-0.17397596575013097,-0.0901049980081865,-1.3030082238146434,2.633453164259649,3.7849683157748046,1.3196573109901095,-5.73297426795726,-5.375204844398354,-2.4069508761443927,-1.0397070089005211,1.5901631209696063,1.019572421346652,-0.9546211270404541,0.8472348163974601,1.7513444054385587,-3.3316584784835754,-2.0619216363783153,-6.588237425852,-1.364553215325671,-1.6405109668473443,4.570373386894161,0.8220740671662696,-2.885408926031019,2.761507905217613,3.019572421346652,-0.9654892803203836,2.4774637398138424,2.203399199959108,2.710248515027601,-4.949434536275106,-4.13897701993524,-1.4600909727627425,-0.7064677843569456,1.05183048586278,-2.167524352846897,4.783525314331797,5.767652298458785,-2.4487979179914277,0.3304228612293514,-1.5021889713824805,1.5136840444905317,-0.0409378042489692,-0.014794013399296091,2.3111046794111587,-2.20139532058883,-1.34808406231069,-1.9176204861517476,-2.278061987255498,6.055271346077831,-2.97139532058884,-1.1713953205888288,0.6406681714746583,-0.375204844398354,-2.641605110798622,2.022730553537045,3.6486046794111644,-1.008538177731694,-5.585161554355068,-0.8319148011083115,-0.7437030128965318,1.5793739101803936,-1.1590876282811422,1.8793739101803908,0.20454873535521756,-3.0122344814279955,8.655851056222758,3.061648157672039,5.263712593080228,3.2133528808500103,4.238156918217129,-1.7991565146186872,4.114121920790481,-1.713464286106074,2.458949506997371,7.165846058721513,
Chris Sessler,-5.364191147153903,-1.5344039131113476,-5.268953051915801,-4.935619718582473,-0.10887199821772242,0.6570854485907773,-1.5264718489082867,0.4208965721443434,1.1141638312010826,-0.2559660389287899,-1.8265567385517443,3.1992497130611497,-2.1777876383819716,-4.9080507962767115,0.5656334142496036,1.7893176247759328,2.36870068507568,0.6998265128902545,1.5133598732542595,-3.275755773004235,-2.074147857110603,-0.9702517532144981,-0.8116184402187798,6.631334579915446,1.2044363038264976,1.014893820166364,0.19279810015792975,-0.3039760933904603,4.205701325964384,-0.013653512745293028,-2.6334219163846626,-2.877011659974414,2.011336279006443,-0.6975244804872318,-2.8870669641473654,2.1390768267023077,0.4649755195127625,-0.04752448048722613,10.805786777790914,5.236250353949856,0.18247551951276364,-0.01752448048722499,-2.1175244804872335,-4.690857813820571,-3.3475244804872375,6.4024755195127625,4.512265729302982,-5.823398606361351,2.802475519512768,2.14533266236991,2.568709285746536,2.3219560389932923,-1.0052167881795384,-1.9667552497180054,-1.3850244804872318,0.3962255195127682,-0.5996223825851388,-1.2010209839837387,0.35841957545682135,0.14163635867360824,3.417583433181832,5.367223720951614,-5.607972241681267,-1.6452856745170834,-0.8808578138205689,-2.064191147153892,
Greg Bruckner,-9.27769038654597,-3.4479031525034145,-3.182452291307868,0.1508810420254605,-2.4274794160818374,6.578849697842216,-0.8967380055935905,1.3110542021986191,1.9776287623902107,-0.25641379080128957,1.1502666027013504,1.9373633768948935,3.5600289116996464,-8.492602667247724,-0.1348332436888171,-3.166579275434856,3.2006645918090157,0.8305347216791432,1.2599440220561888,0.2857504736690828,-2.0912868777740385,2.1784499643312216,4.599860633862193,-0.18925501239630194,1.0624456678758065,0.35496267467851794,1.2748823203891533,-0.2821646594766207,-4.709062935565569,1.101394580774297,-1.2197193720532056,0.5339038163525913,-1.7207011392341371,-2.217475332782527,-3.707797913427683,-1.92715275213736,1.023896915041334,-3.9919761008316783,4.199433796460568,-0.7744224126897592,-3.107712461601153,-1.6772488854422107,-1.037690386545961,-0.7043570532126324,2.2689762801206967,0.06897628012070811,5.9689762801207,3.395642946787362,1.5987664899109149,0.2631021542465817,-1.344789953645531,-0.5915432003987746,-3.503331412186995,3.8197455108899305,4.081283972428395,-1.8802544891100723,4.486878378022794,-1.1145202233758056,3.4449203360647545,1.2281371192815413,0.5040841937897653,0.45372448155954714,-0.5214714810733341,-0.5587849139091503,
Curt Byrum,-0.8553130042610633,-1.0255257702185077,-5.760074909022961,-1.4267415756896327,0.4000061446751175,0.16596359148361728,3.1190459700979147,4.4113536624056024,-1.1224211720314798,2.2087046557830945,0.024468416503964363,-0.13946600972553824,
Jeff Klauk,-5.383131895594815,-2.5533446615522593,-0.28789380035671286,-2.9545604670233843,-5.532920925130682,1.4734081887933712,1.7617956406370752,1.58788259715881,0.9978204853575647,0.20561269314977437,3.872187253341366,-1.3618552998501343,-0.9551749063474944,5.831921867846049,0.45458740265080166,-4.598044176296568,-3.240274752737662,-2.2720207844837006,2.095223082760171,-4.2749067873697015,2.1002014377385194,4.850201437738519,3.154502513007344,1.180308964620238,-1.1967283868228833,-0.9269915447176231,-3.453307334191308,-0.22962312366497883,-0.6502400633652314,5.680885764449343,-3.505580875186652,-4.294696521445147,1.9069113944484855,-0.9891925016554097,-0.04299584117303823,-3.750478834370327,-3.103562003121695,1.154502513007344,-0.8261426482829819,2.677083158168628,1.1867605775234722,2.9674057388137953,-0.3138678263307355,-2.5346470471099565,-2.3672588797217884,4.648614136151224,-1.6523626648255743,0.10404759158467414,-0.007604469434468797,1.2835347710718565,-2.906007712588277,1.120136078261396,-2.553965228928149,0.9335347710718622,-0.21315397064999786,1.2173096055089445,-2.1431318955948058,-0.8097985622614772,0.163534771071852,-4.036465228928137,3.7755982631353504,1.7597252472623381,-2.6185631310260504,-3.2199617324246503,3.9821649080581523,0.1328498395650115,2.3394788270159097,2.1226956102326966,3.3986426847409206,3.3482829725107024,-2.626912990122179,-0.664226422957995,5.100201437738519,-3.0831318955948035,-2.7509479875488267,2.421465805554618,7.593879598658063,0.3007761503822053,
