Ernie Els,13.666666666666666,69.07414183593961,2.726383194368952,15.0,67.81910950059226,2.7495156286002707,15.0,69.62315519257322,2.3066095880102235,15.0,69.49463513315885,2.243357627630625,15.0,3167487,15
K.J. Choi,45.333333333333336,70.4126059691395,3.227829137324379,30.0,69.94322248539987,2.6121384713483202,30.0,70.21239456680568,2.9622667265294598,23.0,70.96336275022563,3.1120119698466993,23.0,1852163,30
Rocco Mediate,40.65,69.71489304679235,3.495901650062012,20.0,70.4656174973123,1.4192537068836566,20.0,69.79238897778019,2.2499371731612143,17.0,71.12755584487128,2.8682197882278255,17.0,1772656,20
Retief Goosen,21.823529411764707,68.61561312442728,2.64823534747671,17.0,68.59855771367545,2.5345771877819274,17.0,69.94710950343611,2.345716158527535,15.0,69.9132756003804,2.456448561344361,15.0,2696374,17
Vijay Singh,12.346153846153847,68.71425533763524,2.623712464964979,26.0,67.99012496561414,2.5165741944403246,26.0,69.06185931700783,2.6277876455934543,25.0,68.91864396963616,2.631302092516968,25.0,7133907,26
Jonathan Byrd,51.25,70.73142021897263,2.7338197210467254,28.0,70.99262024891178,2.800907118275301,28.0,70.24644515002166,1.9128265417749932,20.0,70.81361118270874,2.4369712387273195,20.0,1422498,28
Bob Estes,33.52173913043478,69.5355468562444,2.400245638526637,23.0,69.95744418514838,2.341163357791353,23.0,70.21695484972376,2.5514007853963476,20.0,70.31990359793156,2.586870739541262,20.0,1785414,23
Jim Furyk,18.4,68.76234598307381,2.3086929944767536,25.0,69.05447415668532,3.1108355315435388,25.0,69.77397868628549,2.225063302480955,23.0,68.78331634216512,2.1234340166988868,23.0,5003863,25
Chris Riley,52.68,70.23693284075343,2.848426507617062,25.0,70.68908002469675,3.0894357904616854,25.0,68.55501812586128,2.106961682148842,15.0,70.90298890237595,2.461380064070637,15.0,2038433,25
Jerry Kelly,42.34615384615385,69.37506067048243,2.380613594069298,26.0,70.79828057526146,3.1376732874841395,26.0,71.42808127954507,3.0929808825734617,21.0,70.7965692566079,2.867222188348423,21.0,1763217,26
Gene Sauers,84.62962962962963,71.79782474193243,2.3560650019241645,27.0,73.3285259089141,3.6894292766483936,27.0,72.23801955507979,3.024875559311528,12.0,72.18418479400529,2.997781820900233,12.0,278645,27
Jeff Sluman,44.357142857142854,70.01146312770423,2.560650613722923,28.0,70.74110458732083,2.2127721416074095,28.0,69.5931424616053,2.5954043017523243,19.0,70.51296575908934,2.6456628926763224,19.0,1495651,28
Kevin Sutherland,40.416666666666664,70.15563422661774,3.096091458530203,24.0,70.14238334996662,2.0409819225529313,24.0,71.02948321136073,1.82790745681485,19.0,70.58049273260391,2.7690798437325004,19.0,966645,24
Loren Roberts,36.69565217391305,69.59491055776367,2.6795555305005156,23.0,69.19014364343386,1.9736281937671,23.0,71.09469883652386,2.597921470269156,20.0,70.24507073242624,3.100797564602848,20.0,1267739,23
Luke Donald,58.96296296296296,70.21697777340833,2.05828252713908,27.0,71.56793056443551,3.820249593189907,27.0,71.58624605494984,2.5537659371476615,17.0,70.93556537665688,2.061138621443483,17.0,705121,27
