Stuart Appleby,-0.3070784241422331,-0.7713641384279413,-2.307078424142233,-1.2713641384279413,-2.1664690335328345,-5.306329173392982,0.05790415425498452,-3.1250226750133123,-4.110073815847301,4.025410055120446,-0.4420958457450155,1.2896114713281577,-2.16422128128508,1.5143501472863505,1.0249321578683492,1.9878951208313111,0.9081230410592411,-2.9978598649236687,2.4508580837942873,6.811969194905387,2.518845651781845,0.42094355387975213,-2.215808582872384,2.76196919490539,1.0052316062529059,0.5158699041252532,-4.942505078025263,-3.076733265944725,-1.4299007237937928,-3.6494129189157434,-3.8298056968694993,2.3520124849486876,1.6018752981917714,-2.750237377864565,-0.5283085828723841,-3.68108636065017,3.975211204037805,7.057402984859735,-1.951364138427948,-0.16136413842794184,2.079987212923413,1.9718791048153008,0.6953025282387273,-0.34469747176127896,-6.616602233666043,2.1810168139530077,-4.239106073911813,3.7028294099591506,-2.8098256768894743,-1.1880308050946127,1.6081539338612174,-3.4038942589098724,3.528635861572056,1.2576681196365769,-0.9337018007656042,2.1766878096240134,8.65720729014349,-1.4570784241422245,4.439162177361538,3.268109545782579,5.044425335256264,-2.4161009805332014,2.078635861572053,-3.23803080509461,0.14530252823873013,-4.48803080509461,-0.8894196939834984,1.6383580837942873,1.9313385642747676,0.3637709967071885,4.153832711965762,-2.7989231935460452,-0.8856498527136552,-1.1856498527136523,-3.3454382125020174,-1.641734508798308,1.876784009720211,-0.012104879168688853,
Vijay Singh,-0.6738608929063048,1.861853392807987,2.326139107093695,-5.638146607192013,-0.5332515022969062,-1.6731116421570533,-3.308878314509087,-3.491805143777384,1.932165892807987,-1.106896607192013,0.5562978372524299,-1.0606818184596136,-0.41342750606841605,0.9966848534821509,1.243875864718106,-3.2053107862964936,-0.9147423518728601,5.09944204529026,0.8757422816968727,-1.9853688294142415,1.5413405722951694,0.6353576663122595,-0.9159243849697845,-1.5548132738586844,-1.8479368169822266,-0.9458389148843196,-2.2327412017866095,3.983475014429615,-5.582591051636456,2.3951867261413184,1.6384491374888341,1.1490874353611815,-1.309287546789335,1.5564842652912034,5.203316807442135,0.9838046123201849,-0.8950910516364559,-2.0478688294142415,1.6084287352737334,8.690620516095663,-1.1480803820264498,-2.578543958185392,0.736853392807987,2.56185339280799,3.68185339280798,0.47185339280798644,0.7132047441593414,3.605096636051229,-0.6714799405253444,-5.711479940525351,0.016615297569885,-4.185765654811064,-4.605888542675885,-0.6639530588049212,-3.3206862897316967,-0.4000513690967722,-3.176608145653546,-2.5548132738586844,-1.7586285349028543,2.229323272326056,0.16185339280798416,5.890885650872505,-4.531479940525344,1.1351867261413133,0.8302078231877346,2.2226128864788706,2.699515730470324,1.8099053408599417,-0.9276202914025333,2.9013270770185073,2.6776428664921923,-1.7828834492972732,-1.0897595104178208,-1.0445982200952386,-9.31314660719201,-2.8631466071920073,-1.472583693284733,-1.4328485939469857,1.1151001460547434,0.543671574626174,0.9514056316139516,1.100659362957245,-0.10728240966115266,2.5100015409561394,4.711853392807981,6.3951867261413184,2.7785200594746584,2.1451867261413184,0.7437978372524299,1.2715756150302155,1.5645560955106959,-4.003011472056883,-0.2129497567983094,-1.165705662310117,-1.2524323214777269,2.447567678522276,-2.712220681266089,0.9914830224376203,-4.489998459043861,2.6211126520672394,
Jim Furyk,2.142225283026974,0.6779395687412659,1.1422252830269741,1.177939568741266,-3.7171653263636273,-2.8570254662237744,2.5072078614241917,-0.6757189678441051,0.4026586698648629,1.8127710294154298,4.059962040651385,-0.38922461036321465,0.28508242588412713,1.9636538544555577,-3.5257641349624436,2.4371988280005183,5.901343824060419,3.915528221223539,3.3574267482284483,-0.5485561577544615,1.9001617909634945,3.2612729020745945,-4.031850641048948,0.8702472610489593,3.5833449741466694,-0.20043880963710592,1.233495124296823,4.211272902074597,-2.545464686577887,5.96517361129446,-5.121273029683934,-1.530721848581564,-1.5062709575745288,0.9805711476886358,-3.079004875703177,-0.2317826534809626,-0.5754850887929877,-0.49329330797105797,-0.3319942060931709,4.237542217747887,-2.9038786130769125,-1.4675149767132751,3.879238270039963,-0.6921903013886066,3.497939568741259,1.2879395687412654,1.5292909200926204,0.421182811984508,-4.789802366742606,-1.8478668828716422,1.4953998862015823,-2.5839651931634933,-0.36052196972026707,-1.7387270979254055,0.05745764103042461,0.045409448259334795,-1.022060431258737,1.706971826805784,-2.6952998678784468,1.2342775969102746,-1.715393764592065,0.9512729020745923,2.6462939991210135,-2.9613009375878505,0.515601906403603,2.6259915167932206,0.10651099731269653,3.9922252830269827,-1.1115341154692544,-5.282586747048214,-0.5062709575745288,-1.9667972733639942,-5.656497517351454,1.3832375819862932,-1.0688136780119777,-4.640242249440547,-0.47206043125873975,-2.7887270979254026,0.5946062354079373,-0.03872709792540263,-1.8961345053328102,0.8075691983708992,-1.6739122831105817,-3.5628011719994817,
Michael Campbell,0.011914484819854465,-1.4523712294658537,-1.9880855151801455,2.0476287705341463,1.2271159500213287,4.321133044038419,0.8378385607439327,0.7399364628418397,1.1031843260897034,1.0809621038674777,-1.9201131649497256,1.021822318921238,-1.1523712294658566,-0.4233389714013356,4.174389333914434,-1.896033201296845,-1.6147088918035166,4.495680718586101,-5.241844913676374,-1.4128975452553334,-1.6365817557816484,-1.097108071571114,-0.6023712294658594,1.0809621038674777,-1.5357045627991823,-0.1690378961325223,
Vaughn Taylor,2.4935289447811613,0.029243230495453076,-0.5064710552188387,-1.470756769504547,-5.36586166460944,0.49427819553041275,-1.1414884768216211,1.675584693910082,3.6905335530760937,-1.1739825759561597,1.3585115231783789,1.090218840251552,0.09955573049545308,-0.9395067695045469,1.723687674939896,-0.8932919807721476,-0.3636139123616857,4.314957516209745,0.4107247119769397,5.5736876749399045,0.7087304099826355,3.8027475039997256,2.3194530207052395,-0.7784490771968535,-5.065351364099143,-0.8491351478829188,1.5847987860510102,1.5625765638287845,-7.769969367929747,-0.17941818682737676,0.8450327041796584,-5.668125190557177,2.858102290898131,3.7238741029786695,-2.72770121394899,-0.8804789917267755,0.7758185729611995,-2.141989646216871,-0.9806905443389837,-0.4111541204979261,0.9042432304954531,-2.270756769504544,-0.5525749513227254,-3.116211314959088,-3.76945806820585,-0.34088663963441945,-1.1507567695045537,0.6392432304954525,-2.1194054181531925,-3.227513526261305,1.4959098971621216,2.4559098971621154,-1.990237288985071,-1.3538736526214308,1.2552706277557206,-0.6488389612853638,0.9907816920339201,-1.3874234361712183,0.40876130278461176,-0.6032868899864781,1.3292432304954502,0.05827548855997122,6.65600379387574,2.5855812586644618,-2.364090102837878,2.3025765638287794,-5.002402339124799,-0.6099972758336634,-0.13309443184220981,6.977295178547408,-0.7602304537150673,-4.931283085294027,-0.15496729582034163,-0.6154936116098071,8.694806144402733,-4.26545875625952,3.6292432304954474,-1.9630644618122375,0.581874809442823,0.805559019969138,3.911187674939896,-1.5610345472823184,-1.268054066801838,3.164378365630583,-2.0455599191108433,1.001684175377349,-2.085042483790261,-1.385042483790258,
Lucas Glover,2.6574789094968025,0.19319319521109435,-2.3425210905031975,1.6931931952110943,-1.2019116998937989,5.658228160246054,0.8544835177917349,-3.0100326112405185,-1.4775385121059799,-0.7458311950328067,-2.7364943047889057,1.2244431952110943,-2.112362360344463,1.2706579839434937,-1.5834025494697528,-1.5692181523066324,1.20708208409998,-0.6540290270111342,-3.1273196253017232,-4.033302531284633,2.415415417433323,5.776526528544423,5.483402985420881,3.3855008875187877,-0.2512512492333485,5.726526528544426,-0.6060194032141055,-2.0154682221117355,-4.9910173311047,2.4958247741584643,0.02205225561377233,-2.1121759323056892,3.5346566098452428,-0.6848555852767078,-2.8652483632304637,3.3165698185877233,1.566432631830807,-3.785680044225529,-3.5637512492333485,2.283470972988866,-3.0602314623231592,-0.9780396815012296,-1.388624986607084,4.047738649756553,4.0131931952110875,7.803193195211094,0.6598598618777629,-4.380140138122243,4.347955099972992,6.145574147592043,-1.2745487402727775,1.6673867435981862,1.1737126757305703,-1.1899236879057895,-4.845268343250439,-0.22347347145557706,-0.42728873249974697,0.5606630747291632,1.4931931952110915,2.2222254532756125,-2.2001401381222365,-1.5334734714555793,-1.838452374409158,3.553952688881978,-4.9691444671265685,3.141245143263049,6.621764623782525,0.5074789094968111,-5.596280488999426,-2.7673331205783853,-1.9910173311047004,-2.451543646894166,-1.7584197080147135,0.2867415823078687,-1.9818068047889028,-3.5318068047889,0.043193195211088664,-1.2734734714555742,-1.8901401381222342,0.4765265285444258,4.793193195211089,-1.7991144970965962,-4.254175225841536,-0.030491015315220693,-1.9248623603444628,1.6029154174333229,5.895895897913803,0.3283283303462241,-1.881609954395202,-0.8343658599070096,1.0789074809253805,0.7789074809253833,0.6191191211370182,-0.6771771751592723,-4.158658656640753,-2.0475475455296532,
Sergio Garcia,-0.5998141234860839,0.9359001622282079,0.40018587651391613,2.435900162228208,-1.4028095151911515,-2.267325644223405,-3.7348315450888663,2.996875771984307,0.0062126622282079325,3.967150162228208,0.1593044175473608,0.17348881471048117,0.9497890511170937,4.088677940005979,-2.3846126582846097,-2.2905955642675195,1.1581223844504365,1.5192334955615365,-0.7738900475620056,-3.8717921454640987,-3.1586944323663886,4.057521783849836,-1.508544282216235,1.4692334955615394,6.712495906909055,2.2231342047814024,1.178955717783765,-1.9738220599940206,2.6824755046939543,1.764667285515884,2.925966387393771,-2.5044971887651712,-2.244099837771799,2.5459001622282074,1.7872515135795624,-2.32085659452855,1.468158226744336,2.4100937106152998,-2.764099837771795,-0.03506757970727392,-5.437339274391505,1.4922381903972166,-2.226437500109455,-1.1160478897198374,-3.6355284092003615,-1.7498141234860753,-2.8535735219823124,0.9753738464387283,-3.2483103640875868,-0.7088366798770522,-0.21409983777179775,3.4692334955615394,0.8525668288948793,-1.7807665044384606,
Justin Leonard,0.28294070439264374,4.8186549901069355,-0.7170592956073563,-0.6813450098930645,-1.1110325098930645,-4.1500950098930645,-4.486900565448622,0.8961197788393349,2.4257978472497967,0.10436927582122735,-0.9579407545739116,0.056243642589208775,4.832543878995821,4.971432767884707,5.200136471588422,2.363099434551387,4.108864780316722,-1.989037317585371,1.3742105456624927,-2.648011676559733,6.595250734787783,0.10588903266013006,-0.9805576083182643,-1.3900064272158943,2.634444463791141,0.12128656905430546,1.6475140505096135,3.513285862590152,-3.1912787847275013,0.37825763911355637,0.6936549901069355,-5.481345009893062,1.236836808288757,-3.3267995553476055,0.019953691405632412,-0.551474880022937,-1.6272909558390154,-3.390804469352517,-4.884047712595773,0.3456820171339672,0.2853216567736041,-0.7546783432264021,-5.0265831051311665,1.7710359424878845,0.35091305462306366,-0.7071514615059726,-4.2008255293735886,-2.5644618930099483,-1.955317612632797,0.1405727983261187,3.6563173277692727,-0.23329306184110976,-1.9708186941035848,-3.141871325682544,0.6344444637911408,0.17391814800167538,2.8670420868811277,-2.08779662279629,3.9082072289129,7.0574609602561935,-4.122521480481296,-0.3872273628342384,-1.463396291944349,0.03660370805565094,2.7005994345513784,1.228377212329164,0.7438518405006391,-2.2089040650111684,-1.2956307241787783,-0.5956307241787755,
Bart Bryant,2.1936668461975017,-1.2706188680882065,3.1936668461975017,0.22938113191179355,0.33427623680690033,4.194416096946753,0.33652398905465475,-0.9849045823739146,-1.474322571791916,-2.511359608828954,2.9527853872309464,-0.03303021560593322,-4.591131688601024,-0.4971145945839339,2.951603354134022,2.312714465245122,2.01959092212158,-1.078311175780513,0.634786537317197,3.8510027535334217,2.2849366874673507,0.262714465245125,-1.0698314665134063,-1.4792802854110363,0.5451706055959988,-2.9679872891408365,-0.02756331253264932,9.819658909689565,-3.2805526429226433,3.2889837809184144,-2.7165648140341574,-2.480078327547659,-0.9733215707909153,-1.7435918410611748,-1.4506188680882133,3.339381131911793,-1.419267516736852,-1.5273756248449644,-4.738360803572078,-3.7964253197011146,-1.4531585506278901,2.4674763700070343,-4.966697299460762,6.22961977157388E-4,-3.537742155759446,2.896047798578465,-2.2900993875687305,0.3462642487949097,-1.9706188680882093,2.7584133899763117,6.356141695292081,4.285719160080802,-0.6639522014215373,-0.9972855347548801,4.697735562291541,-0.9098593744173229,0.5670434695741307,2.6774330799637482,-0.06009255229872679,10.768854816122314,-2.454829394404001,-3.9153557101934666,-1.6050559541809264,-4.565320854843179,-6.01737211484145,-4.5888006862700195,-2.2117953386764384,-2.4765012210293804,-3.552670150139491,0.9473298498605089,0.5793811319117879,4.262714465245125,-3.353952201421535,-0.987285534754875,3.6113255763562364,-2.860896645865978,2.4320838346145024,2.8645162670469233,0.6545779823054971,-1.2981779232063104,-0.38490458237392033,1.3150954176260825,
Peter Lonard,1.8308716224896529,0.36658590820394465,-0.16912837751034715,1.8665859082039447,-6.028518986900949,-2.1683791267610957,-1.8041457991131296,3.0129273716185736,-3.026271234653194,1.6523001939182365,1.1628822045002352,1.125845167463197,3.046073087691127,3.140090181708217,-0.3432043015862689,0.5588936005116381,0.27199131360934814,1.4882075298255728,1.9221414637595018,0.8999192415372761,-0.4326266902212552,-0.8420755091188852,3.18237538188815,-1.3307825128486854,-1.6433478666304921,-3.0738114427894345,-1.7584140917960553,-2.9334140917960525,-5.215232273614234,-4.778868637250596,-2.4321153904973585,-1.0035439619259279,3.186585908203938,-0.023414091796055914,3.217937259555299,0.10982915144718675,0.8332525748706132,-4.206747425129393,-2.4786521870341574,1.3189668605848937,-6.652894611276579,-4.016530974912939,-1.4073866945357878,-0.3114962835768722,-2.6718756302575883,-2.0500807584627267,-0.25389601950689666,6.7340557877220135,-0.3334140917960582,-2.604381833731537,-3.006653528415768,1.9229239363729533,-1.7957517541337182,6.314637856255899,1.5771122239934243,0.406059592414465,5.18237538188815,-0.2781509339013155,-4.585026995021863,1.460134295300719,5.1915859082039475,3.6415859082039503,-0.9678511778887753,-1.928116078551028,-0.38016733854929896,1.0484040900221316,1.966585908203939,-1.625721784103746,4.919217487151315,4.14290169767763,2.2485303526483875,1.7763081304261732,-1.7082172414023518,1.3390268530858407,-3.7476998060817692,1.9523001939182336,
Tim Petrovic,1.280129157921607,2.815843443635899,0.280129157921607,-1.6841565563641012,0.42073854853100556,-1.7191215913291416,-0.11384405636410122,-0.15290655636410122,0.5405625447594957,-0.04932509568993737,3.197865915546018,4.315843443635899,-1.57701369922124,-0.8984422706498094,0.6121397399321893,-4.424897297104849,1.0392476989550516,1.053432096118172,1.4953306231230812,-0.4106522828598287,2.0380656658581273,9.399176776969227,1.1060532338456852,-3.991848864056408,5.721248849041302,-4.062534934742473,1.016630845210699,-3.392817973686931,1.631632917320104,-1.8815249774167313,2.6447025040385768,-1.4895256838808848,0.7574018851943407,-1.0607799329874723,-0.9411010008085441,4.90612122141367,1.805909668801462,-3.6245539073574804,-1.7659747381822797,-0.3296111018186423,-0.9828578550654044,1.4457135735060263,1.635843443635892,-4.574156556364102,-1.3328052050127468,-2.440913313120859,0.28251011030256734,3.242510110302561,-2.2036370758446253,-3.567273439480985,0.04187084089616633,-0.8622387481449181,-3.1108232230307635,0.9358434436359033,3.422510110302568,5.089176776969225,4.864230540410091,-2.090608169267327,-4.518593642456821,0.5211414568809261,0.06909019688265516,-1.5023383745459142,-4.094604317558137,2.0546494137851568,-1.1532923588332409,-0.5360084082159489,-0.12533302695233317,2.609961090694725,2.4182056483603134,-4.01486521778142,-2.3466565563640955,-0.9091565563640955,-1.584156556364107,-3.176464248671792,5.368475022583269,3.5921592331095837,0.6977878880803416,-0.7744343341418727,1.5185461463386076,-3.0490214212289715,-3.2589597059703976,-0.2117156114822052,0.7015577293501849,-2.5984422706498123,
