Miguel Carballo,71.32211571996285,80
Jim McGovern,70.37747655635752,68
Hunter Haas,70.84444397774851,76
Patrick Sheehan,70.20010153834471,102
Camilo Benedetti,71.50869727653634,64
Marc Turnesa,70.82844500135766,88
Jeremy Anderson,70.80217350668063,72
Chris Nallen,71.49944443108329,86
Tim Wilkinson,70.38763355740738,94
Richard Johnson,70.34996135359604,80
Gary Christian,70.91841344035049,82
Omar Uresti,70.31455552805903,78
Tim O'Neal,71.63825341541974,78
Ted Potter Jr.,74.81328423873131,38
Justin Bolli,70.49884213113066,84
Rick Price,70.9275457253427,84
Adam Riddering,72.90299375852649,40
John Kimbell,71.43373857613024,66
Steve Pate,71.45483426762051,36
Garth Mulroy,70.65249331247091,100
Ryan Blaum,70.75673200948538,20
Danny Briggs,71.62827603779141,56
Chris Smith,71.05987827300697,62
Kevin Gessino-Kraft,71.1960450538502,64
Bob Burns,70.85434209295502,86
Jason Caron,71.00814558036622,96
D.A. Points,71.06261201723711,88
Roger Tambellini,71.26799335901512,74
Scott Gump,71.86101907651506,28
Grant Waite,71.39650675626267,14
Peter Tomasulo,70.6014368130628,90
B.J. Staten,70.48987029425172,74
Vance Veazey,70.26156194156985,64
Kevin Johnson,71.00983843093718,34
Jon Mills,69.87693032390054,96
Andrew Johnson,71.8830555663193,54
Franklin Langham,71.30775341501604,74
Erik Compton,71.55591593231246,50
Matt Weibring,71.44766823358908,66
Aaron Watkins,71.64551496697979,76
Sal Spallone,72.11315572352021,66
Chris Baryla,70.90435269674337,64
Joseph Alfieri,72.01076916695462,40
David Sanchez,71.18488310782138,26
John Riegger,70.62309870948982,70
Chris M. Anderson,71.4040075200683,86
Andrew Pratt,71.93910490795696,50
Tom Scherrer,70.69156458845698,78
Jess Daley,71.24343537079011,64
Esteban Toledo,70.7850430700434,88
Martin Laird,70.57799782683604,88
David Hearn,70.65020107311194,80
Mike Capone,71.67135713954364,62
Mario Tiziani,71.34039572601525,74
Rafa Echenique,70.28153717627401,4
Deane Pappas,71.15528652986272,66
Len Mattiace,73.03298151674345,36
Jeff Klauk,70.49920224890163,104
Brad Ott,71.60746197975392,70
Nick Malinowski,72.41330216958441,30
Todd Demsey,70.91302167770873,96
Tom Carter,71.48153909808717,86
Brad Fritsch,72.65732680504334,62
Henrik Bjornstad,71.25000834371237,68
Dustin Bray,71.30977831986816,68
Danny Ellis,71.15523009779993,54
Mike Heinen,72.39654138155,42
John Humphries,73.59788340151731,30
Curtis Malm,72.77895916175873,80
Brenden Pappas,70.13985937838345,92
Gustavo Rojas,70.00751879699249,2
Scott Sterling,70.77658969161233,88
Brad Sutterfield,72.33732068275182,30
Roland Thatcher,70.05828546925373,92
Alejandro Villavicencio,70.00751879699249,2
Ron Whittaker,70.52975721524523,90
Jay Williamson,70.32336843985834,40
