Vance Veazey,40.95238095238095,70.45499213247031,3.0515068922253605,21.0,69.82057667661768,2.7718496010271516,21.0,70.05850157531393,1.8954944854680216,17.0,70.88114049672282,2.1974129433764267,17.0,221697,21
Jim McGovern,60.6,70.97939175676694,3.241717724898849,25.0,70.62001894559549,3.102884784607779,25.0,70.45984472913105,3.000958455605465,14.0,72.74769485816894,3.1238817255835087,14.0,105425,25
Camilo Villegas,31.75,68.96448150569503,2.8986343431471373,24.0,69.06993394872067,3.109304745238754,24.0,71.22285177249883,2.363702778142621,21.0,70.68211477885784,2.6495019771875947,21.0,229105,24
Jon Mills,45.54545454545455,70.15861089886083,3.1740286913646605,22.0,69.95449116606217,3.568498393478067,22.0,69.39346627238815,3.5063508608087175,15.0,70.57089930615997,2.8811561610563277,15.0,312557,22
Shane Bertsch,52.666666666666664,70.23078117476832,2.4786861452195983,24.0,70.58162584274787,2.8004960571615456,24.0,70.13412965142876,2.712140286729306,14.0,71.28558534793308,2.586869423030115,14.0,148670,24
Scott Sterling,83.8,71.91401395468931,2.8206895337204902,25.0,71.91296153717558,3.404767199919704,25.0,72.2812578401179,3.621171451928773,7.0,70.5494645410612,3.331756692871258,7.0,37467,25
Chris Tidland,37.26086956521739,69.43583382352776,2.007361328610309,23.0,70.173326754555,2.93053377616064,23.0,71.21261476521818,2.2654460121795266,18.0,70.20457947421644,2.629546571415841,18.0,164798,23
Jason Schultz,26.304347826086957,69.32408868212923,2.4790650092660576,23.0,68.780251783957,1.9319768563295043,23.0,70.95941144381291,2.640544747572276,23.0,71.80536425130053,2.562858450690913,23.0,227884,23
Ricky Barnes,41.357142857142854,70.33955275676033,2.381654277101723,14.0,70.35916024256002,2.4658324266425637,14.0,70.91240938493642,1.6473164429725782,10.0,71.02148100601903,2.626847664957355,10.0,56191,14
Steve Alker,52.1,69.86732668808959,2.3424592789648906,20.0,70.3008291734233,2.6073746549860264,20.0,71.56509392716035,3.198852365592094,15.0,70.89114580559705,3.7363381243910814,15.0,59092,20
Garrett Willis,53.75,69.85022101317551,2.447095808689259,16.0,71.66373166738632,3.865120531043147,16.0,70.58586308623461,2.8781139064104058,10.0,71.44080002986105,4.112291938921862,10.0,140385,16
Deane Pappas,51.130434782608695,69.94658491843127,3.1026494308035666,23.0,71.24778181973258,3.074891480704135,23.0,71.44385815107577,2.426381346008103,17.0,70.60198340563993,2.9097994460636265,17.0,108737,23
David Branshaw,39.291666666666664,70.11845632018698,2.927440364605385,24.0,69.88717348074837,2.845186499912581,24.0,70.05342321131222,2.2212237416256255,18.0,70.50360878616331,3.1274946862268393,18.0,266726,24
Richard S. Johnson,25.714285714285715,70.30949289795076,1.6641666622166058,7.0,69.07498942556568,1.6396038517855007,7.0,68.01241099764117,1.9805237058664575,6.0,70.45815721646925,2.846838086932448,6.0,58568,7
Robin Freeman,73.76923076923077,70.43655450089828,2.9235580047768535,13.0,71.86882045082993,2.5124259416366015,13.0,74.54765143911254,5.037947606341416,6.0,72.83489994713904,2.7600364858425004,6.0,27029,13
Roger Tambellini,53.05555555555556,71.02650457136187,3.213366858026673,18.0,70.04188160707699,2.3478592123808464,18.0,72.96204568786119,4.070118111608864,12.0,69.41298586813797,3.341070108502531,12.0,226163,18
