Stuart Appleby,70.49355942643558,74
Jonathan Kaye,70.78820122609491,66
Tiger Woods,68.67185636524276,72
Ernie Els,69.88824908117512,44
Adam Scott,70.33708029417511,66
Stewart Cink,70.24217765093614,82
Vijay Singh,69.09071329516416,110
David Toms,69.6033926937705,72
Vaughn Taylor,70.73007997548584,96
Sergio Garcia,69.64834925843557,68
Craig Parry,71.61398147411444,46
Woody Austin,70.77293488882337,98
Jonathan Byrd,71.14597829019627,90
Retief Goosen,70.06411220906071,58
Mike Weir,71.05450875679945,60
Bart Bryant,70.1434456248098,82
John Daly,71.46960809198524,64
Chad Campbell,70.33641551760155,86
Stephen Ames,70.37843389130322,72
Rod Pampling,70.7101946417609,78
Mark Hensby,70.93269580987966,64
Andre Stolz,73.70873404959774,28
Joey Sindelar,71.1430256626884,96
Heath Slocum,70.55436030749395,90
Zach Johnson,70.44628535796873,90
Ryan Palmer,71.21613423335096,86
Todd Hamilton,71.487167024403,90
Brent Geiberger,71.77251781066381,47
Steve Flesch,71.45540023589899,76
Fred Funk,70.41829860613647,90
Carlos Franco,71.12533657088682,74
Charles Howell III,70.43915962617088,84
Shigeki Maruyama,70.20073720855396,92
Brett Quigley,70.80164863765323,86
Tommy Armour III,70.85530483311635,92
Andrew Magee,71.99013926408058,66
Craig Stadler,71.44661097017799,20
Tom Lehman,70.40940501852263,64
Robert Gamez,70.96053153754762,82
Jeff Maggert,70.95253475231429,66
Shaun Micheel,71.37311842319444,72
Luke Donald,69.35628356317497,58
Tim Herron,70.13194919335696,94
Jason Allred,72.74047778659148,66
Paul Azinger,71.83810201191396,58
Tom Byrum,71.1749519227634,80
Joe Durant,70.78476532038292,68
Loren Roberts,70.15257012887942,46
Pat Perez,70.6030036712536,78
Justin Rose,70.49720266820835,88
Larry Mize,71.36021512744507,48
Peter Jacobsen,71.1099308611596,26
Arron Oberholser,70.30380015787362,56
Jeff Sluman,71.08772177590484,80
Jim Furyk,69.24552666587614,82
Brian Gay,71.11730840289435,86
Jason Bohn,70.45467220674351,88
Chris Riley,72.15494040882322,52
Rich Beem,72.56406247403194,52
Sean Murphy,71.20862171778184,8
Franklin Langham,71.84173500679258,78
Briny Baird,70.90798870182473,84
Bob Estes,70.02141865381532,88
Tom Pernice Jr.,70.66298633238424,94
D.J. Trahan,70.95667770589993,74
Rory Sabbatini,70.60079449896442,70
Ben Crane,69.46639872272827,64
John Riegger,71.08273385236038,8
Billy Mayfair,70.32655987553204,96
Steve Allan,71.63450188180066,88
Dick Mast,72.89388148523747,8
Steve Jones,71.49316321416703,48
Rob Rashell,72.06074601971761,58
D.J. Brigman,71.98563068329615,68
Greg Owen,70.80676764817188,76
Daniel Chopra,70.95546629641933,92
Duffy Waldorf,71.27033116257572,68
Jesper Parnevik,70.6995519960594,74
D.A. Points,71.72782964618816,76
Omar Uresti,71.17108243205227,76
Hank Kuehne,71.96523039081532,70
John Cook,71.17708312801206,62
Nick Watney,71.48111449065108,78
Ryuji Imada,71.24821723876961,64
Charles Warren,71.28164204036635,78
Joey Snyder III,71.11365661967548,94
Sean O'Hair,70.60814537984908,96
Tom Kite,72.43169650429742,22
Dean Wilson,70.88245103593962,78
Greg Meyer,71.52737713675214,4
Paul Gow,71.70391230087748,72
Michael Allen,71.19880830876266,78
James Driscoll,71.65948786351369,64
Brad Faxon,70.46662178220697,66
Harrison Frazar,70.9162308477093,90
Hunter Haas,71.60248860021701,72
Toshi Izawa,70.17013888888889,2
Michael Long,71.86743158019077,66
Geoff Ogilvy,70.22101179120939,82
Corey Pavin,70.56835201160997,64
Craig Perks,72.87569658420765,64
Tim Petrovic,71.17939906408124,82
Ted Purdy,70.92504211700079,106
Tag Ridings,71.30453547847273,80
Chris Smith,71.59876996812211,84
Kevin Stadler,72.05262799590031,80
Toru Taniguchi,72.12296941475815,14
Robert Allenby,70.74162720353182,76
Danny Briggs,72.01414753186704,58
Matt Gogel,71.45550960681375,68
John Senden,70.7486486316193,88
Scott Simpson,72.07060105752316,26
Chris Tidland,70.67013888888889,2
Todd Fischer,71.21755650303466,84
Dudley Hart,70.2261096167767,74
John Huston,71.18334039702634,72
David Ishii,71.17013888888889,2
Jerry Kelly,70.60156667763766,88
Bernhard Langer,70.51644438923555,62
Frank Lickliter II,71.63504843757617,82
Bo Van Pelt,70.69367808272861,100
Brett Wetterich,71.11776135466582,72
Aaron Baddeley,71.15672203451517,68
Hideki Kase,71.67013888888889,2
Peter Lonard,70.87563725509685,74
John Morse,72.18048929177269,4
Patrick Sheehan,71.62341199425781,98
Brian Bateman,71.27782922206676,82
Bradley Hughes,72.09785698683638,50
Brendan Jones,71.81499073265473,72
Hidemichi Tanaka,71.37811009374674,88
Kirk Triplett,70.93028227190216,46
Justin Bolli,72.00070951317119,58
Spike McRoy,71.59024625688622,32
Joe Ogilvie,70.84594146591674,90
Ian Poulter,71.28346710263793,46
Paul Casey,71.40653996410943,20
Takashi Kamiyama,73.17013888888889,2
Michelle Wie,72.26006944444444,4
Matt Davidson,72.58247686027613,52
Jonathan Mathias,73.67013888888889,2
John Rollins,70.69673218886409,88
Darron Stiles,71.01216610620881,72
Hideto Tanihara,72.80189409176302,44
Euan Walters,72.93023152835812,40
Paul Claxton,72.00781337036277,66
Kevin Na,71.15203587808318,82
Cameron Beckman,71.10090916374742,82
Thomas Levet,71.51973661237365,46
Len Mattiace,72.49007875440472,78
Kevin Carll,76.17013888888889,2
John Lynch,77.17013888888889,2
Scott McCarron,71.25603431906032,62
Kevin Sutherland,70.59967264285422,74
Tom Gillis,71.83987286271338,68
Robert Damron,71.54573197992634,82
Brandt Jobe,70.50616908754643,86
Bill Haas,71.94601705481949,16
Fredrik Jacobson,70.93182103987223,64
Scott Hend,72.26992829537826,68
Craig Barlow,70.97919670765937,66
Carl Pettersson,70.74371523273783,92
Brian Davis,71.22936218932495,68
K.J. Choi,70.38743051689741,70
Fred Couples,70.48562087697873,58
J.J. Henry,70.7160990831481,86
Mario Tiziani,71.33886600759142,64
Bob Tway,70.66314265110249,72
Jay Haas,71.36483921292191,44
Roland Thatcher,71.90628319480594,70
Mark Wilson,71.3641024325982,66
Charley Hoffman,71.88101536911061,4
Phil Mickelson,69.28192486259088,64
Dennis Paulson,72.45763525004728,54
Alex Cejka,71.11222956933798,66
J.L. Lewis,70.82177395954305,90
Phillip Price,71.33063709468534,62
Skip Kendall,72.26117947995589,62
J.P. Hayes,71.30339087046909,60
Mark O'Meara,72.06448125757434,60
Carl Paulson,71.66941485320729,34
Charlie Wi,71.65324452551897,62
Bill Glasson,71.940015131301,48
Will MacKenzie,72.11354118066676,68
Steve Alker,72.32993197278913,2
Billy Andrade,70.91446941924501,70
Doug Barron,71.32309700949573,68
Dan Forsman,71.17506327100655,48
Scott Gutschewski,71.05469296843316,76
David Hearn,71.52116751088508,64
Kent Jones,71.12379454326596,88
Hunter Mahan,71.14120291570161,94
Steve Pate,73.22524293308302,18
Ben Curtis,72.29566416034415,58
Rick Fehr,72.82993197278913,2
Bob Heintz,71.94113932109398,62
Jim Carter,72.39192376562785,56
Justin Leonard,70.17999311244311,64
John Elliott,72.65838996383792,50
Lucas Glover,70.89915846958505,80
Boyd Summerhays,73.68371094542017,16
Neal Lancaster,71.11325434221305,82
Steve Lowery,71.44978457194675,86
Gavin Coles,71.89561721000173,64
Paul Holtby,74.82993197278913,2
Chris Starkjohann,74.59926085818944,4
Jeff Hart,71.9764682930254,58
Gregory Casagranda,77.32993197278913,2
Steven Hakes,78.82993197278913,2
Chris Perry,78.82993197278913,2
Michael Beard,79.82993197278913,2
Kenny Perry,69.16745758826016,72
Mark Calcavecchia,70.40790411707607,82
Scott Verplank,69.82145596592959,74
Jay Williamson,71.1877172255735,44
Jose Maria Olazabal,70.21367583544314,48
Don Yrene,72.28354812927364,6
Steve Elkington,70.05327467721483,56
Lee Janzen,71.41969259878455,62
Mark Brooks,72.29801548730362,60
Chris DiMarco,70.26696150027084,68
Stephen Leaney,71.0336754869019,74
Kevin Streelman,70.33706480348157,6
Glen Hnatiuk,71.3984903896178,48
Todd Tanner,73.85658914728683,2
Hal Sutton,72.90422904934228,20
Matt Jones,76.35658914728683,2
Tim Clark,70.15861224724713,80
Paul Goydos,70.8549759884701,36
Darren Clarke,69.84917652653077,38
Graeme McDowell,70.44330058206938,40
Davis Love III,69.78993708176036,66
Joel Kribel,71.34346590909091,6
Arjun Atwal,70.47853131255337,62
Paul McGinley,69.45410158608654,24
Dicky Pride,71.54917795012601,12
Richard S. Johnson,70.50558326530508,50
Olin Browne,70.54442231441605,84
Matt Kuchar,71.19742238925983,58
Rocco Mediate,70.77483158290771,66
Peter Tomasulo,69.93536489873554,8
Tom Scherrer,71.25935999519847,8
Lee Westwood,70.63115344550751,44
Chris M. Anderson,72.04427054941064,58
David Edwards,72.03779820134436,26
Mathias Gronberg,70.65397391287676,56
David Howell,70.32075490587516,30
Casey Martin,70.72301136363637,4
Gene Sauers,72.22422679873425,18
Bubba Dickerson,71.47301136363637,4
Scott Piercy,70.74242358617128,12
Jay Delsing,70.74606280702534,38
Colby Myers,72.09171090652825,24
Robin Freeman,71.99068807740998,22
Glen Day,71.23336702404548,74
Mike Heinen,72.94839210318167,18
Sandy Lyle,72.0587206744868,10
John E. Morgan,72.53949929023345,28
Steve Stricker,71.08573344245248,60
Garrett Willis,72.02746739451347,22
Brett Boner,72.22301136363637,4
David Frost,72.26321865933055,24
Steve Scott,74.22301136363637,4
Esteban Toledo,72.01747031052216,18
Grant Waite,71.80952687362966,20
Brian Watts,73.39950628166257,14
Brian Henninger,72.30906382135308,8
John Maginnes,73.59457339186886,38
Roger Maltbie,74.47301136363637,4
Keith Clearwater,73.1635551948052,6
Per-Ulrik Johansson,71.19178404001515,20
Jim McGovern,72.71928054054725,8
Jeff Quinney,73.97301136363637,4
Stuart Smith,73.72301136363637,4
Willie Wood,74.11675232934708,10
Guy Boros,72.34446521042004,18
George Burns,74.97301136363637,4
Blaine McCallister,71.91988868139099,30
Brenden Pappas,71.3750573407908,50
Stan Utley,73.5072268740032,6
Chez Reavie,74.72301136363637,4
J.R. Ruda,74.47301136363637,4
Rick Leibovich,74.47301136363637,4
Craig Bowden,71.67725890972027,40
Mike Springer,72.4737054216661,14
Jeff Brehaut,70.86955414235507,64
Mike Hulbert,74.52245831369186,12
Tim Huber,78.97301136363637,4
David Duval,74.94999964234923,34
Bob Burns,72.19855170680115,40
Ben Portie,72.17852112676056,4
Notah Begay III,72.95131918797667,30
Ryan Dillon,73.92852112676056,4
Tetsuji Hiratsuka,72.00704225352112,2
David Berganio Jr.,72.50704225352112,2
Wes Short Jr.,71.34191360217183,38
Aaron Watkins,72.50704225352112,2
Rich Barcelo,72.87062187050394,8
Danny Ellis,71.94765879071319,20
Tripp Isenhour,72.44184440648775,18
David Peoples,71.22951179562504,30
Jimmy Walker,71.76878587314525,18
Gabriel Hjertstedt,73.82865380612543,6
Tom Kalinowski,74.00704225352112,2
Chris Kamin,75.00704225352112,2
Bob Sowards,73.80781135921411,18
Derek Nannen,78.00704225352112,2
David Yarnes,78.00704225352112,2
Jose Coceres,72.34347254965566,52
Patrick Duty,84.00704225352112,2
Angel Cabrera,70.57843172079782,26
Scott Hoch,70.88809056796862,4
Nick Price,70.61186110293724,46
Erik Compton,71.63809056796862,4
Padraig Harrington,70.83757900111925,44
Marco Dawson,71.09400983829524,78
Rick Heath,74.38809056796862,4
Trevor Immelman,70.34567088759056,40
Camilo Villegas,71.0304684562749,6
Alan Morin,72.94128787878788,4
John C. Nelson,74.51398601398601,2
Curt Saathoff,74.51398601398601,2
Michael Bradley,72.55462909893986,12
Akio Sadakata,72.56746766746767,6
Steve LeBrun,77.01398601398601,2
Dean Prowse,77.51398601398601,2
Kevin Johnson,72.3940764842218,4
Nick Faldo,71.3347877430054,14
Ricky Barnes,73.37676056338029,2
Bob Ford,74.45617957092237,6
Jeffrey Yeckes,74.37676056338029,2
Gene Fieger,76.37676056338029,2
Lee Rinker,73.60234132065119,4
T.J. Wilson,77.87676056338029,2
Nick Dougherty,70.78129931710994,18
Nick O'Hern,70.53302579994582,40
Richard Green,71.13242292104009,36
Jay Overton,72.74107142857143,2
Michael Sim,72.74107142857143,2
Patrick Damron,72.78449675324674,4
Brett Rumford,73.74107142857143,2
Miguel Angel Jimenez,71.0096839931085,26
Ryan Moore,70.54687544863349,44
Thomas Bjorn,69.35543264105931,18
Shingo Katayama,70.1790491997454,10
Luke List,72.0426406926407,6
Joakim Haeggman,73.06129032258065,4
Raymond Floyd,73.5,2
Jack Nicklaus,74.24403481822837,6
Tom Watson,72.11586021505376,6
Ben Crenshaw,75.5,2
Ian Woosnam,74.31129032258065,4
Austin Eaton III,76.5,2
Tommy Aaron,78.0,2
Fuzzy Zoeller,78.5,2
Stuart Wilson,79.5,2
Gary Player,81.0,2
Charles Coody,83.0,2
Brandt Snedeker,71.47739763708513,6
Doug Tewell,73.05213541666667,4
Tim O'Neal,72.2109375,2
Fulton Allem,72.98214001726645,6
Ian Leggatt,71.2821716280354,28
Bob Boyd,74.2109375,2
Aron Price,73.45088859732824,4
Kelly Mitchum,75.16869134364933,10
Tom Iredell,76.7109375,2
David Lundstrom,71.46585577173813,6
Chris Stroud,73.20915032679738,2
Kyle Willmann,72.51853620235974,4
Javier Sanchez,73.70915032679738,2
Scott Dunlap,70.42340406482226,6
Chris Peddicord,74.20915032679738,2
John Gibson,74.70915032679738,2
Ken Green,72.43378817097499,6
Tjaart Van der Walt,72.02514177400428,50
Marco Gortana,75.70915032679738,2
Phil Blackmar,76.20915032679738,2
Henrik Simonsen,76.70915032679738,2
Kelly Grunewald,71.9945983935743,4
Ahmad Bateman,74.4945983935743,4
Kelly Gibson,73.52375318066157,4
Derek Sanders,74.35666666666665,2
Patrick Prince,76.35666666666665,2
Phil Schmitt,75.72678294573643,4
Tommy Tolles,76.35666666666665,2
Heath West,79.35666666666665,2
Reed Hughes,80.35666666666665,2
Simon Nash,72.60761589403974,4
Todd Barranger,73.19867549668874,2
Jerry Haas,75.19867549668874,2
Stephen Woodard,75.19867549668874,2
Randy Joyner,83.19867549668874,2
Jaxon Brigman,68.6327472179032,8
Jason Hartwick,71.6355946684894,4
Perry Arthur,70.6396103896104,2
Clark Dennis,71.43766233766235,4
Matt Weibring,71.6396103896104,2
Colby Beckstrom,71.94523014075894,6
Brian Madison,74.1396103896104,2
Lindy Miller,75.1396103896104,2
Dean Larsson,75.6396103896104,2
Jamie Elliott,76.1396103896104,2
Tom Purtzer,68.82093253968254,4
Rod Curl,80.54464285714286,2
Stephen Gangluff,69.37989976731699,4
Ted Tryba,70.04302686012853,6
Roberto Coceres,70.01655629139073,2
Vance Veazey,71.01655629139073,2
Andrew Pratt,72.01655629139073,2
Dan Chartrand,74.01655629139073,2
Jim Gallagher Jr.,74.03180457460644,10
James H. McLean,72.85633151728612,12
Rob Hessing,75.51655629139073,2
Mickey Barker,77.01655629139073,2
Kip Henley,78.01655629139073,2
Mike Bennett,81.01655629139073,2
Paul Sheehan,72.81109101868594,4
Brad Adamonis,76.44954371816638,4
Dirk Schultz,73.78618421052632,2
Rick Schuller,74.78618421052632,2
Wayne DeFrancesco,75.78618421052632,2
Michael Campbell,69.37688213057656,20
Peter Hedblom,67.86878031606948,4
Matt Every,68.61878031606948,4
Colin Montgomerie,68.70778745872782,18
Jason Gore,70.37708903194371,24
Soren Kjeldsen,69.61878031606948,4
Jonathan Lomas,69.86878031606948,4
Keiichiro Fukabori,69.86878031606948,4
John Mallinger,70.11878031606948,4
Chris Nallen,71.11878031606948,4
Derek Brown,70.32792207792207,2
Peter Hanson,70.28856532877765,10
Robert Karlsson,70.32792207792207,2
Eric Meichtry,70.32792207792207,2
Jerry Smith,70.32792207792207,2
Troy Kelly,70.82792207792207,2
Trip Kuehne,70.82792207792207,2
Spencer Levin,71.1402604862558,20
Jose-Filipe Lima,70.82792207792207,2
John Merrick,70.82792207792207,2
Eric Axley,71.32792207792207,2
Stephen Gallacher,72.91810420762035,10
Nick Gilliam,70.16084244702665,6
David Oh,71.32792207792207,2
Steven Conran,71.82792207792207,2
Clint Jensen,72.32792207792207,2
Josh McCumber,72.32792207792207,2
Scott Parel,72.32792207792207,2
Y.E. Yang,71.17844853787027,12
David Denham,72.82792207792207,2
Scott Gibson,73.32792207792207,2
Nick Jones,73.32792207792207,2
Michael Putnam,69.78260458444085,16
Aaron Barber,73.82792207792207,2
Simon Dyson,72.05850090769445,6
Jim Benepe,73.75938088628928,4
Mike Ruiz,74.82792207792207,2
Lee Williams,74.82792207792207,2
Pierre-Henri Soero,75.82792207792207,2
Sal Spallone,75.82792207792207,2
Wil Collins,76.32792207792207,2
Conrad Ray,77.82792207792207,2
Tom Sutter,74.28807947019868,2
P.H. Horgan III,71.90639296837163,6
