Stuart Appleby,46.38095238095238,70.33922517731392,4.262785639152233,21.0,70.2557639251383,3.56632624692844,21.0,70.09385780036268,2.8918470837795156,16.0,71.40793134993348,2.4357920853600867,16.0,2098931,21
Jonathan Kaye,46.666666666666664,70.34905630220524,2.321497063349331,18.0,70.52708752415269,1.925452978695209,18.0,71.59924768873233,2.127724535356307,15.0,70.8174651144557,2.122510393986975,15.0,1381108,18
Tiger Woods,17.42105263157895,68.53841589021599,2.692670987856145,19.0,68.62996940126948,3.516843310424804,19.0,69.4203698031709,3.290228004192313,17.0,68.11929712384416,2.1925625332917167,17.0,10465690,19
Ernie Els,19.0,69.359276937199,2.8222044995373636,11.0,70.33119817692338,2.709723169830356,11.0,71.45313965986841,2.776635336755268,11.0,68.40938155070981,3.1432412461597687,11.0,1627184,11
Adam Scott,33.35294117647059,69.84006872451647,2.7019615074375527,17.0,70.33077545432039,3.7804876707998414,17.0,69.63529957251963,2.0490229335700754,16.0,71.57363470093853,3.517508071487791,16.0,1488254,17
Stewart Cink,37.09090909090909,69.76298992122003,2.14489029469243,22.0,70.06706116235459,2.1276054872410004,22.0,71.02580834022456,2.69563196912734,19.0,70.21616237230823,2.7378055495696003,19.0,1336943,22
Vijay Singh,19.896551724137932,68.80385592899137,3.0338058866378823,29.0,69.24473813655467,2.72394050201129,29.0,69.22162494353525,2.336694648001514,26.0,69.10796100135813,2.792285188920394,26.0,7932336,29
David Toms,32.8,70.37323072188539,2.9575430439632906,20.0,69.9501328102223,2.5558917080062877,20.0,68.54463678260225,2.279626261011668,16.0,69.26642592423032,3.3815811135828118,16.0,2600590,20
Vaughn Taylor,53.107142857142854,71.01203058278408,2.84577120505592,28.0,70.85605707367266,2.4991228560562595,28.0,70.48116395000291,2.8085522382461603,20.0,70.40789721328977,2.8037902954223743,20.0,1827573,28
Sergio Garcia,23.333333333333332,68.59384492863109,2.2930071462730988,18.0,69.64988035041797,2.3791159580410604,18.0,70.0365438167716,3.319774355189595,16.0,70.44474959264942,2.9490105261569495,16.0,3092252,18
Craig Parry,64.5,71.3884626349228,2.7397582011746526,14.0,71.94249760804016,2.300365087307641,14.0,71.64571447891173,2.9134976260855012,9.0,71.4220304552864,2.8988294023659225,9.0,544887,14
Woody Austin,52.357142857142854,70.18424651820517,2.9062441618222454,28.0,70.52867322882503,2.8705088782832298,28.0,70.92408398142491,3.4370205411404946,21.0,71.73238583704405,3.027328406251032,21.0,1167159,28
Jonathan Byrd,55.80769230769231,70.41023870091063,2.852638844448418,26.0,70.88455137732197,2.370906255439612,26.0,72.31034190035587,2.5506884852384917,19.0,71.34615831457134,3.199617753121373,19.0,609030,26
Retief Goosen,27.866666666666667,69.27942282523149,3.747851240827442,15.0,69.48608625187588,2.149746626017525,15.0,70.73533149408017,3.316231041256882,14.0,70.85294507512772,3.1821219428186374,14.0,1984105,15
Mike Weir,61.578947368421055,71.46489294570922,2.421540717777295,19.0,70.86066987123455,3.0317704571060187,19.0,71.05823967593443,2.4970381120572354,11.0,70.67674504097795,3.6855797243118165,11.0,1236642,19
Bart Bryant,48.125,69.89787215235663,2.5481319097243285,24.0,71.2403565825639,3.2672168363831595,24.0,69.33308716320614,2.2962110446975905,17.0,69.75191587187093,2.180780147120438,17.0,3173371,24
John Daly,65.85,70.84303555815686,3.3230619598336957,20.0,71.19402864337864,3.049097193838337,20.0,72.30509307335731,3.3891378101154417,12.0,72.13770974800487,3.586419875464898,12.0,1605586,20
Chad Campbell,42.916666666666664,70.43338713667777,3.299221292781172,24.0,70.48775739045847,2.5790424687248152,24.0,70.1686265077873,3.3259310069622012,19.0,70.19054537971087,2.848450080718175,19.0,1739831,24
Stephen Ames,45.75,70.5133312762403,2.902931660113627,20.0,70.2062410472235,2.963426125596226,20.0,70.30614365662414,2.9299470565027184,16.0,70.49734344991066,3.4036585664893826,16.0,908214,20
Rod Pampling,48.59090909090909,69.87561723993839,2.410195467383405,22.0,71.43649129837361,3.382679613185191,22.0,69.70554039104329,2.434209168822487,17.0,71.85497691569128,3.7442465163690355,17.0,1335187,22
Mark Hensby,48.77777777777778,70.60744817700767,3.570778921524756,18.0,70.83582899805623,3.6306107503099097,18.0,71.08705679789428,3.3590772442379007,14.0,71.32105339361632,2.4717786693147623,14.0,1220357,18
Andre Stolz,94.45454545454545,73.03912094234357,3.8000911750534687,11.0,74.38474530640477,1.196006013646942,11.0,74.52426261036804,0.9470705953776624,3.0,72.8697456071335,2.247604097419403,3.0,104775,11
Joey Sindelar,49.77777777777778,70.69064494072232,2.3792306561602854,27.0,70.64102817121868,3.0072542991977356,27.0,71.81464550592808,2.628676754049416,21.0,71.69846352243766,3.685472754331282,21.0,1037594,27
Heath Slocum,49.36,70.42999363041827,2.580136704951745,25.0,70.80028871002996,3.400506152725364,25.0,70.69483053890575,2.967352490847323,20.0,70.26193791925678,2.467106071583614,20.0,1582285,25
Zach Johnson,47.074074074074076,71.0685293731778,3.0519826100607705,27.0,69.85615747210423,3.030954571634436,27.0,70.36970554177307,2.730505105930412,18.0,70.47469098014756,2.816126636501849,18.0,1685798,27
Ryan Palmer,60.629629629629626,70.80524362777454,2.780493734682008,27.0,71.21139165654428,3.038988795919201,27.0,71.52442089765375,2.4041270862374615,16.0,71.60922856431955,3.233622143779464,16.0,1126378,27
Todd Hamilton,63.17857142857143,70.52441762230565,2.585205917448375,28.0,71.90612564313409,3.2008934029383043,28.0,71.33127248768902,2.729796486878752,17.0,72.53871696901444,2.611377301705778,17.0,524494,28
