Adam Scott,2.2551277465469326,-1.4200616473924583,-0.8746071019379116,0.2163019889711819,1.0018497745189592,-0.09605232338313385,5.480206860470986,1.6321055946481948,4.584988857658047,0.8766555243247041,1.4738777465469326,8.02943330210249,-1.3570575052516318,0.19689932928073972,-3.5902248175556366,-3.5517632790940894,-0.2136222534530674,4.348877746546933,0.6238777465469383,-0.359455586786396,1.4497398155124444,-3.06750156379789,3.450068222737414,0.8667348894040714,0.6288073240117171,-0.41344619711503583,0.9105866073064277,-2.2919450382631936,0.7065510138736641,-8.412260867314458,2.959793239504677,1.044300281758197,-6.711836539167351,-5.3332651105959314,-2.9636222534530674,3.9738777465469326,0.6771035529985454,5.077103552998551,0.6209365700763385,3.7301802675553404,0.2495187721879546,-3.122276099606907,1.3595920322612187,-0.8118365391673592,2.8519265270347347,2.9250972587420563,-2.745634448575018,-5.233439326623795,-2.3440030481550593,-4.814201723651749,-1.9416152111995473,0.15697633809622857,-2.870566697897516,-1.3742704016012226,2.5872110798802623,-1.599455586786405,-1.4573149140035326,2.1298410492992303,-2.9994555867863966,1.4805444132135932,-0.36458379191461177,-0.333814561145374,-1.3184299457607551,-3.164583791914609,-2.5261222534530674,-1.859455586786396,3.1738777465469354,7.807211079880261,
Trevor Immelman,-0.4679857574168409,-3.143175151356232,1.402279394098315,2.4931884850074084,-4.125122282239531,-1.0471080978423686,-2.804791312972398,2.000764242583159,5.932934785218819,-1.6484605636183858,-1.7212637294448143,1.1808341726530927,1.7570933565072124,-2.0910079093155787,-3.037005541589508,-0.17369618907152073,0.27708003205684406,1.632343189951584,-5.027496626982057,-2.3057574965472725,-3.6082101163912057,-2.262056270237352,-0.13812464630572663,-2.8464579796390694,2.750764242583159,6.306319798138716,-0.9367357574168409,2.625764242583159,4.900764242583165,3.9174309092498305,-4.273373688451329,1.2093849322383363,-2.2730452812263593,2.143621385440298,5.905693820047944,-0.13655970107880933,-0.740061445490241,1.1314981875372894,1.9834375099098907,-4.135374371278232,0.23667973554090338,4.3211867777944235,-3.046009950965228,1.3539900490347776,2.432582424401346,2.7442707360896463,-2.473594731775819,0.1546103964293195,5.636478528297445,1.4650499568688673,0.1288130230709612,2.201983754778283,-4.468747952538791,-2.956552830587569,-0.06711655211883283,-3.5373152276155224,-6.664728715163321,-3.566137165867545,-0.5936802018612894,6.902616094435004,-3.180428417967306,3.406727545335457,-1.72256909075017,-1.2425690907501803,-0.08769729587838526,-0.056928065109147497,-0.041543449724528614,2.1123027041216176,
Davis Love III,-1.5269431694928954,-0.20213256343228636,4.34332198202226,-1.5657689270686461,-1.1840796943155851,-1.1060655099184231,0.13625127495154743,2.9418068305071046,0.8739773731427647,-0.7074179756944403,3.921536560236831,-4.178056183191529,-2.109869147146526,-4.003723895749886,-2.5903160745208282,-0.40819316949288975,-5.6367645980643175,1.2489496876499686,-2.4520287859312475,-3.397234265383304,0.9135459609418888,-0.364714908623327,-2.9956931694928954,2.5668068305071046,0.8418068305071102,0.858473497173776,2.0736965942866306,-1.8633112797291176,3.0775211162213907,-4.679621740921462,1.6676688994726163,-0.8495724798377182,-3.332002693302414,4.084663973364243,2.846736407971889,-1.1955171131548639,3.1285156912665997,3.9259840456969783,-0.7990188575662955,-1.9274592245387652,1.5632354019356711,-0.8796217409214648,4.924480097833836,9.805668216645714,-1.1049673630412826,2.295032636958723,-0.16113434596348952,2.9481093515155123,5.467447856148127,-2.904347015646735,1.0698556109949067,-8.856973657297772,0.47229463538515404,-5.015510242663623,-3.1260739641948874,0.40372736030842304,-1.652637613937344,-2.1563413176410506,1.8051401638404343,0.6184734971737669,4.760614169956639,-0.6522298667405977,
J.B. Holmes,0.999015001712138,-3.676174392227253,-0.1307198467727062,1.9601892441363873,-1.6581215231105517,6.41989266128661,-3.8147025307553974,5.204777988725127,3.399935544347798,-3.181459804489407,3.4160890240585076,-5.477765724544852,-5.064357903315795,0.11776500171214366,-1.5250921411450094,-0.08937785543072607,-0.5700047824605292,-4.706695429942542,-2.255919208814177,-2.9006560509194372,-0.5604958678530778,-0.8387567374182936,2.858790642737773,7.204944488891627,4.3868297499135736,3.940786584445945,-2.400345234508336,1.6626468914759158,-2.396520712573576,-0.15366356971642858,0.39326169045385484,2.168096127539954,-3.8063729293223503,0.6763856913673152,0.19395547790261958,1.6106221445692768,1.3726945791769225,-0.6695589419498305,-1.345526137528367,-2.5480577830979882,1.7269393136387379,-1.4015010533337318,4.4504382690388695,0.33162638785074705,0.3977650017121448,-4.035568331621192,-1.8518552514524202,-1.5353995552498816,2.899583183530325,0.2112714952186252,2.364823825241544,-2.5259324772794542,4.873320557267689,-5.630383146436017,-5.668901664954532,3.1444316683788003,1.2865723411616727,8.873728304464436,2.06308874271933,-2.174321329223119,-2.8822349982878563,4.160622144569274,0.8650518234175593,-2.9954132928614996,0.7312785152256538,-0.6741268901797497,0.2521161467503106,-2.999792250196265,-1.2481440891969555,-1.225416816469675,
Will MacKenzie,-2.315839947427932,-0.991029341367323,2.5544252040872237,2.6453342949963172,-5.972976472250622,-2.8949622878534598,3.3473544970165108,0.1529100525720679,5.8704425201045325,-3.1100769604149434,0.08508059520772804,-1.496314753629477,1.1326397823017942,0.033047038873434076,-2.5691179194559055,4.3329799826420015,-5.425661375999354,-3.539947090285068,1.7590744361337158,-0.18613104331834052,-0.8848597316005993,-0.021550379082611926,-0.5707741579542471,-2.2155110000595073,2.124649183006852,-0.15361168655836366,3.0719748007735035,3.625931635305875,0.2847998163515939,-0.6522080576641542,1.288624338286354,0.5314814811435014,1.6251322747942964,-1.8193121696501606,-0.6323840650749872,2.379380640807355,3.8787721215375797,1.3615307422272451,0.05783963003685244,7.0155861089100995,6.213367568911934,3.9192499218531083,-2.587915635501332,1.2836439975261982,-0.22566137599936553,-0.6685185188565015,-2.8644166801012005,2.016771438710677,-4.611174454470188,2.4733325877833323,-3.2828042331422154,-2.904232804570796,-4.534589947427932,-1.597089947427932,-3.9170899474279253,1.6495767192387376,2.8332897994075097,2.1497454956100484,1.584728234390255,1.8964165460785551,0.049968876101473825,-2.8407874264195243,3.5515587012207135,-3.0160088663468514,-1.1879990383370256,-6.392544492882479,2.402910052572068,0.10713540468474037,-3.753339947427932,1.887285052572068,2.0952177448797613,1.1464997961618053,-2.914970742129924,-3.3851694176266136,1.487417094825588,1.5860086441213639,-4.3150386653766475,2.4093203089823305,-0.6436015753349125,-0.9575550637070052,2.5584656081276194,2.0547619044239127,-0.028282607978397323,1.5588733553243657,-4.570423280761261,1.9095767192387285,-2.449803125722511,-1.3102682420015697,-3.5835764339144163,4.01101816068018,
Luke Donald,1.1371107213144143,0.46192132737502334,1.00737587282957,2.0982849637386636,-7.520025803508275,-4.442011619111113,-1.1996948342411429,-1.3941392786855857,6.554184743660784,1.660329995057424,-0.9262621837135185,0.8558607213144143,3.883832749286441,1.7859306513843478,4.027289292742992,-5.086996421542722,0.2120251048760622,-1.7331803745759942,-2.4224001482508015,-0.7006610178160173,-3.0031136376599505,-5.656959791506097,2.4669718324255285,-0.24136150090781427,4.355860721314414,-1.0885837231300286,-1.3316392786855857,0.23086072131441426,-0.49413927868558005,0.5225273879810857,-4.468642589943869,-4.69380815285777,-3.0619474978636703,-1.3085228403294167,1.331722790279926,2.8144814109695915,0.5107902987791988,0.46853677765244583,-4.207430417926091,4.590037936504288,3.588533988641146,-0.5302778925469767,1.8417762142721585,0.9262832565256787,-1.440913472233973,-0.04091347223396724,-2.8684982530445637,2.7597068751605747,2.2415750070287004,6.0701464356001225,2.7339095018022164,1.807080233509538,-5.863651473807536,-3.3514563518563136,-2.4620200733875777,-1.9322187488842673,-2.0596322364320656,1.0389593128637102,-1.9885837231300343,4.507712573166259,2.424668060763949,-3.988175975933288,3.882527387981085,3.362527387981075,6.51739918285287,0.5481684136221077,-0.43644697099327345,-3.2826008171471273,
David Toms,4.4524659117398215,1.7772765178004306,2.3227310632549774,-1.5863598458359291,-0.20467061308286816,-2.126656428685706,-1.8843396438157356,-2.0787840882601785,-4.146613545624518,0.27199110553827666,-0.09905435853045219,-0.1986471019588123,-1.8008120602881519,0.10128584180975508,0.6775450256638749,2.8294437598410838,-0.6573555168316005,-3.7716412311173144,-1.4726197046985305,0.5821748158494131,0.7823270228509358,2.073993689517593,5.6712159117398215,2.2267714672953787,2.840280659941257,0.39423749447362866,-0.39288665236274767,0.6455748860987995,-4.0162840882601785,4.5462159117398215,-1.1787840882601728,-0.16211742159350706,-0.6065618660379499,0.948993689517593,4.135921794092766,2.1476864999751086,3.826145489204606,0.7838919680778531,4.107924772499317,0.9053931269296953,0.9816734280796879,-2.312444218979138,4.424737038500382,1.0444553483595342,1.1803902236664214,-0.9480501433060482,-1.457355516831612,-2.900212659688748,-3.5144983739744617,-3.1359269454030425,-4.7662840882601785,-1.8287840882601785,-3.1255582818085657,-4.72555828180856,-1.5113237707998621,-2.5748158342919254,-3.1487840882601716,-6.582117421593509,-2.3984043414247367,1.918051354777802,-1.5531430626191565,4.075062065585982,4.049264692227624,1.1224354239349452,-1.548296283382129,1.9638988385690936,-3.1466648829621704,1.38313644154114,-0.7442770460066583,0.3543145032891175,3.326771467295373,0.8230677635916663,2.832754373278277,0.8635236040475149,-0.12109178056786618,-0.96724562672172,
J.J. Henry,2.755473271662453,2.080283877723062,-2.3742615768223914,1.7166475140867021,-2.901663253160237,1.1763509312369251,-0.5813322838931043,4.224223271662453,3.156393814298113,-1.425001534539092,4.172547294008822,1.2786925454054625,1.69210036663452,3.474223271662453,-1.4978047003655206,0.40429320173238636,-0.019447614413493852,-2.867548880236285,-3.3543481569089693,0.5313661288053169,-4.169612344775899,-0.11481782422795561,0.18645348748978563,-3.950237159992227,4.500539061136138,0.8558022190308776,1.085334382773567,3.3770010494402243,6.974223271662453,-1.47022117278199,-3.713276728337547,3.849223271662453,1.1242232716624585,3.140889938329124,0.14971996040416968,-2.075445602509731,-3.4435849475156317,-3.690160289981378,-0.04991465937203543,0.43284396131763003,-1.0495862521470656,-0.6329195854804084,2.1291528491272373,2.0868993280004844,3.284680788002319,-2.009436859056507,2.727744398423013,1.3474627082821655,-1.5166024164109473,-2.645042783383417,1.8456518430910194,0.4027947002338834,-4.822550921885934,0.5774490781140713,-0.20831641087723085,-3.271808474369294,-2.8457767283375404,0.7208899383291225,-3.0953969815021054,-5.778941285299567,1.6560414534806398,2.96772976516894,-3.250135702696525,-2.621930574491387,-0.14006244262326106,1.688508985948161,0.3522720521502549,-4.5745572161424235,0.7547110765405023,1.266906198491725,-3.843657523039539,1.6861438014637713,1.7562745537137374,0.4806335280727154,-1.5722883562445276,0.11375815538337974,1.6297788272180043,4.126075123514298,2.0430306111119876,3.6301865744147506,0.9742232716624528,-5.30269980526063,-2.307828010388832,-5.78218698474781,-1.378489906632126,3.7610449770888152,
Troy Matteson,1.3247649819948748,-1.3504244119445161,-0.8049698664899694,4.285939224419124,-2.332371542827815,-3.254357358430653,-2.0120405735606823,-1.2064850180051252,1.5110474495273394,-3.4694720309921365,-2.7402688017889147,4.57776155733734,0.7256855246305349,-1.85570982420667,-5.226755288275399,-0.32634803170375903,5.741839004341244,0.8479842557378845,1.261392076966942,3.043514981994875,5.071487009966901,-3.0264150879351917,-2.2442548021777924,0.619054550340195,3.0698307714685598,2.4250939293632996,-1.234745887570341,0.48699324286444323,3.18454062302051,-0.4693055308256362,3.856014981994875,4.418514981994875,-0.0745952542255992,5.988396871758653,2.2657372042171033,-1.1787072402273537,1.0082208643478197,4.019985570230162,-3.2809883292634083,0.4938461078226908,0.12570676281679027,-5.120868579648956,3.5193770509603866,1.002135671650052,0.6984445594596593,5.656191038332906,-1.1460275016652588,-7.440145148724085,-1.7029638912445648,2.9167544186145875,0.3578006962805915,-4.263627875147989,-1.8939850180051252,-4.956485018005125,-1.7604065866325698,-3.1787072402273537,-3.1092627957828967,-2.970373906894011,-1.5473941089142187,1.248060436540328,-4.1617830312501525,0.5600712733856028,-2.789818351338454,8.479412417892306,-2.078436237517323,-0.005265505810001514,-0.6759972131270757,1.836197908824147,-3.274365812707117,-4.744564488203807,0.12802202424839493,7.226613573544171,3.3255662640461594,0.049925238405137407,-0.8009294624495737,-0.3046331661532804,-0.34315168467179546,0.4701816486615371,0.6123223214444096,-4.8005217152528274,-0.9298183513384544,-1.4498183513384646,-4.29494655646667,6.735822674302568,-1.248792710312813,1.9050534435333333,
Chris Couch,-1.475895289107143,-2.151084683046534,5.394369862408013,-0.5147210466828938,0.8669681860701672,-4.055017629532671,-5.2896128215746785,5.729867697905846,7.925025253528517,0.34362990469131205,1.2708267388648835,2.1729246409627905,-2.585716717678565,-3.700002431964279,1.5990190944545049,-2.3461863849975515,-3.0449150732798103,-2.181605720761823,-1.7308294996334581,1.6244336582612817,-4.035406158672359,-3.3136670282375746,-5.616119648081508,-0.26996580192765407,-1.0880805409057075,1.465876293626664,1.6787521467902877,-2.282786314748165,-0.8752555253276171,2.1877366006566348,0.46507693311508547,-0.9793675113293716,3.207560593245802,2.219325299128144,-1.0816486003654262,-0.3068141632793271,1.8977842883576415,1.8555307672308885,2.0533122272327233,4.759194580173897,-3.747970977180543,2.123588655846987,0.9755279782195885,3.856716097031466,-0.5753271072889561,1.7363612043993442,-5.110086465577737,-2.0008427680987353,4.3915033595415025,-3.1760642080260624,-3.5610668577345876,-1.9793675113293716,1.0900769331150855,-3.771034177996029,-2.3480543800162366,-4.55259983456169,-1.757145289107143,-5.052919936994471,0.08660471089285693,-1.272770289107143,3.9351624032005503,1.9864444544825943,0.5249059929441415,2.2492649673031195,3.588178451900049,4.3507683799576,6.742854710892857,-5.534068366030226,-5.609858467401722,4.529676416319219,0.8526108084538322,3.9339116214619594,0.7772058559310295,2.525297458984454,
