Zach Johnson,28.32,70.02499884785865,1.793677295122214,25.0,69.63581373811549,3.242955620632215,25.0,68.63098966566292,2.9733425216099327,21.0,70.10879536643543,2.7981692892188743,21.0,4619812,25
Adam Scott,75.38888888888889,71.83001586837128,3.7457782050339854,18.0,72.1938263504468,3.686275415064735,18.0,71.60635839898498,2.6204933626207145,8.0,70.66354745251897,2.6988008232136105,8.0,738139,18
David Toms,35.28,69.0168593773111,2.4470372165461947,25.0,69.68791465040798,2.5123903422138696,25.0,69.44119311709775,2.428993407066778,20.0,70.23244779733052,2.9354027327872796,20.0,3010705,25
Charles Howell III,51.17857142857143,70.20432884905411,2.303126427770932,28.0,70.4705328896612,2.910717111188025,28.0,71.22732065075613,2.362553914917201,20.0,70.26242202951184,3.120615721792406,20.0,1785132,28
Kevin Na,31.40909090909091,69.54764813630814,2.1839585521315663,22.0,69.66479530084474,3.613560263257684,22.0,70.3100277008257,2.7769824136662935,19.0,69.74606124496704,2.9220968349561915,19.0,2724826,22
Brian Gay,45.56,69.51880524860398,2.8998635305215354,25.0,70.61786746662554,2.963042329615386,25.0,71.20512203865093,3.1608840960085938,20.0,70.02036469001362,3.2450270410774076,20.0,3141625,25
Steve Marino,45.0,69.49197305782569,2.8707629269373665,27.0,70.11987411907329,3.1359045016379357,27.0,69.56123358599216,3.063656998623353,19.0,70.77998914699502,3.015848683636678,19.0,2125047,27
George McNeill,53.65384615384615,70.02543120318032,2.1423506699204897,26.0,70.67385677987937,2.5621543303683403,26.0,69.33521371327441,2.200154152626788,15.0,70.93012679249395,3.584137062802795,15.0,1439220,26
Webb Simpson,64.14814814814815,70.99062562904558,2.9394798065018364,27.0,70.90734777503857,2.894903025559691,27.0,70.62479176645614,2.854173263563763,15.0,71.12450634238621,2.8759207184017965,15.0,1070537,27
Bill Haas,59.07142857142857,71.26764002792792,3.126836752176338,28.0,70.04549885889719,2.370087437198025,28.0,70.66981140265656,2.3348306497956486,15.0,70.0308092784857,2.4383432514823795,15.0,1388925,28
Boo Weekley,45.333333333333336,69.67587598492594,2.869797275051151,21.0,69.99098131425833,2.3759517444974003,21.0,71.25603351151727,2.5380767527791552,18.0,69.7423476983262,6.306254676454033,18.0,1012449,21
Tim Clark,33.473684210526315,69.9431369260993,3.0295191337199463,19.0,69.17283031459202,3.1142883937967163,19.0,70.11907823692648,1.9376994312567402,16.0,69.462928550948,2.2738803293752015,16.0,1866226,19
Marc Leishman,56.7037037037037,70.45942642395104,2.7986121024850403,27.0,70.79953805337698,3.126758138450923,27.0,69.74361532215109,2.2832372326334336,17.0,71.43057504322245,3.0320572060945166,17.0,1729006,27
Rory Sabbatini,52.708333333333336,71.17480678585267,3.4634137858541614,24.0,69.90226145544487,3.281584234398979,24.0,71.34193307570031,2.655887665638039,16.0,69.8929071418936,3.5499037478100837,16.0,2707292,24
Scott Piercy,60.92,70.75827889004168,2.994294578693738,25.0,70.92768973751984,3.218985553239507,25.0,70.20738689539681,2.682060406662556,14.0,71.72696054591908,3.826660295797772,14.0,973046,25
K.J. Choi,59.2,71.6577453134571,2.7628339981397994,20.0,70.9283220777906,2.780619610009262,20.0,71.80993558848273,1.9000522435802738,11.0,70.81024035267994,3.5318675034713785,11.0,910269,20
Tim Herron,63.16,70.97123732192584,3.259374678930586,25.0,70.61821273348528,3.1371374610534177,25.0,71.1518643471275,2.9306610753005145,15.0,70.203130754368,2.944755712432705,15.0,570101,25
Bob Estes,50.25,70.53171973884271,2.1635639489585543,20.0,69.98950880433063,3.028052409988084,20.0,70.75477303976398,3.0368824885029055,15.0,71.18225867660902,2.775544711866039,15.0,801075,20
Sean O'Hair,37.6,69.0644631313139,2.9802430778832143,20.0,69.88104284796489,3.036448287691003,20.0,70.88942770745638,3.802428821666176,16.0,70.07302253023089,2.2789685368298076,16.0,3900094,20
Jeff Klauk,51.38461538461539,70.13460998996965,2.7759112536408717,26.0,71.08061912588617,3.132195169170253,26.0,70.52742060792862,3.095338637655645,18.0,70.90211539063718,1.8055724966227296,18.0,1200503,26
Nathan Green,60.96551724137931,70.05207003900797,2.153277747164978,29.0,70.8272280926722,3.3625224038631814,29.0,71.83855752705769,3.8528878653740954,22.0,72.85292027608439,3.1599791758641436,22.0,1436343,29
Jerry Kelly,43.333333333333336,69.69401011639971,2.5866007830214177,24.0,69.93850238973194,2.6870627895985466,24.0,70.7806665875534,2.621314425315551,18.0,70.01530594721822,2.554455188474278,18.0,2545307,24
Cliff Kresge,70.5,70.53730345851976,2.8092364372588654,26.0,71.57805398155875,2.8262296054139333,26.0,70.80009368623942,2.7499564891363337,11.0,70.47173844857615,2.3184449876100763,11.0,451583,26
Troy Matteson,61.758620689655174,70.70464932348483,3.1858312151059085,29.0,69.55444410783916,2.7460573501258656,29.0,72.20859000644491,3.4463307434084514,18.0,71.67602743193156,2.0513957936503,18.0,1446742,29
Ryuji Imada,60.083333333333336,71.53346687468702,2.539048862941245,24.0,69.89988012204789,2.52149119781614,24.0,72.03387223292354,3.081532801266834,16.0,71.55565420990423,3.466581299311302,16.0,681723,24
Chez Reavie,72.8076923076923,71.53138808630224,2.8455729493741377,26.0,71.23577840895766,2.1047381824177944,26.0,70.87797269559242,1.9453938898041323,12.0,71.70423710506408,2.961938759950028,12.0,467311,26
Briny Baird,60.22222222222222,69.85034873150113,2.586638498020767,27.0,70.67084188159535,3.2450274596604487,27.0,70.66905331782336,2.493600541470298,15.0,71.87728209108167,2.907693179742432,15.0,1169642,27
