Zach Johnson,*Sony Open in Hawaii,1,67.77464788732394,64.88732394366197,66.96153846153847,65.92307692307692,972000
Adam Scott,*Sony Open in Hawaii,2,69.77464788732394,65.88732394366197,66.96153846153847,64.92307692307692,475200
David Toms,*Sony Open in Hawaii,2,68.77464788732394,65.88732394366197,65.96153846153847,66.92307692307692,475200
Charles Howell III,*Sony Open in Hawaii,4,65.77464788732394,67.88732394366197,67.96153846153847,66.92307692307692,259200
Kevin Na,*Sony Open in Hawaii,5,70.77464788732394,64.88732394366197,66.96153846153847,66.92307692307692,205200
Brian Gay,*Sony Open in Hawaii,5,64.77464788732394,66.88732394366197,68.96153846153847,68.92307692307692,205200
Steve Marino,*Sony Open in Hawaii,7,66.77464788732394,66.88732394366197,70.96153846153847,66.92307692307692,174150
George McNeill,*Sony Open in Hawaii,7,67.77464788732394,67.88732394366197,65.96153846153847,69.92307692307692,174150
Webb Simpson,*Sony Open in Hawaii,9,64.77464788732394,67.88732394366197,70.96153846153847,68.92307692307692,145800
Bill Haas,*Sony Open in Hawaii,9,66.77464788732394,70.88732394366197,65.96153846153847,68.92307692307692,145800
Boo Weekley,*Sony Open in Hawaii,9,64.77464788732394,68.88732394366197,67.96153846153847,70.92307692307692,145800
Tim Clark,*Sony Open in Hawaii,12,69.77464788732394,69.88732394366197,68.96153846153847,64.92307692307692,87971
Marc Leishman,*Sony Open in Hawaii,12,70.77464788732394,65.88732394366197,70.96153846153847,65.92307692307692,87971
Rory Sabbatini,*Sony Open in Hawaii,12,66.77464788732394,69.88732394366197,70.96153846153847,65.92307692307692,87971
Scott Piercy,*Sony Open in Hawaii,12,65.77464788732394,71.88732394366197,69.96153846153847,65.92307692307692,87971
K.J. Choi,*Sony Open in Hawaii,12,66.77464788732394,68.88732394366197,70.96153846153847,66.92307692307692,87971
Tim Herron,*Sony Open in Hawaii,12,66.77464788732394,70.88732394366197,68.96153846153847,66.92307692307692,87971
Bob Estes,*Sony Open in Hawaii,12,70.77464788732394,66.88732394366197,68.96153846153847,66.92307692307692,87971
Sean O'Hair,*Sony Open in Hawaii,12,69.77464788732394,67.88732394366197,66.96153846153847,68.92307692307692,87971
Jeff Klauk,*Sony Open in Hawaii,12,67.77464788732394,68.88732394366197,66.96153846153847,69.92307692307692,87971
Nathan Green,*Sony Open in Hawaii,12,64.77464788732394,65.88732394366197,69.96153846153847,72.92307692307692,87971
Shigeki Maruyama,*Sony Open in Hawaii,12,63.77464788732394,67.88732394366197,68.96153846153847,72.92307692307692,87971
Jerry Kelly,*Sony Open in Hawaii,23,65.77464788732394,71.88732394366197,69.96153846153847,66.92307692307692,43380
Cliff Kresge,*Sony Open in Hawaii,23,67.77464788732394,68.88732394366197,69.96153846153847,67.92307692307692,43380
Troy Matteson,*Sony Open in Hawaii,23,69.77464788732394,66.88732394366197,69.96153846153847,67.92307692307692,43380
Ryuji Imada,*Sony Open in Hawaii,23,69.77464788732394,69.88732394366197,66.96153846153847,67.92307692307692,43380
Chez Reavie,*Sony Open in Hawaii,23,68.77464788732394,69.88732394366197,66.96153846153847,68.92307692307692,43380
Briny Baird,*Sony Open in Hawaii,23,67.77464788732394,66.88732394366197,69.96153846153847,69.92307692307692,43380
Luke Donald,*Sony Open in Hawaii,23,65.77464788732394,69.88732394366197,68.96153846153847,69.92307692307692,43380
Cameron Beckman,*Sony Open in Hawaii,23,70.77464788732394,65.88732394366197,67.96153846153847,69.92307692307692,43380
Steve Stricker,*Sony Open in Hawaii,23,68.77464788732394,67.88732394366197,67.96153846153847,69.92307692307692,43380
Bart Bryant,*Sony Open in Hawaii,32,69.77464788732394,68.88732394366197,71.96153846153847,64.92307692307692,29237
Stewart Cink,*Sony Open in Hawaii,32,69.77464788732394,64.88732394366197,72.96153846153847,67.92307692307692,29237
Greg Owen,*Sony Open in Hawaii,32,69.77464788732394,66.88732394366197,70.96153846153847,67.92307692307692,29237
Jimmy Walker,*Sony Open in Hawaii,32,71.77464788732394,65.88732394366197,68.96153846153847,68.92307692307692,29237
D.J. Trahan,*Sony Open in Hawaii,32,69.77464788732394,66.88732394366197,66.96153846153847,71.92307692307692,29237
Geoff Ogilvy,*Sony Open in Hawaii,32,64.77464788732394,68.88732394366197,68.96153846153847,72.92307692307692,29237
Tadd Fujikawa,*Sony Open in Hawaii,32,69.77464788732394,68.88732394366197,62.96153846153847,73.92307692307692,29237
Scott Sterling,*Sony Open in Hawaii,39,69.77464788732394,68.88732394366197,71.96153846153847,65.92307692307692,21600
Hideto Tanihara,*Sony Open in Hawaii,39,70.77464788732394,64.88732394366197,73.96153846153847,66.92307692307692,21600
Arron Oberholser,*Sony Open in Hawaii,39,66.77464788732394,72.88732394366197,69.96153846153847,66.92307692307692,21600
Ernie Els,*Sony Open in Hawaii,39,70.77464788732394,68.88732394366197,68.96153846153847,67.92307692307692,21600
Michael Letzig,*Sony Open in Hawaii,39,67.77464788732394,69.88732394366197,69.96153846153847,68.92307692307692,21600
Brendon Todd,*Sony Open in Hawaii,39,67.77464788732394,70.88732394366197,66.96153846153847,70.92307692307692,21600
Azuma Yano,*Sony Open in Hawaii,45,69.77464788732394,69.88732394366197,70.96153846153847,66.92307692307692,15444
Michael Allen,*Sony Open in Hawaii,45,70.77464788732394,67.88732394366197,70.96153846153847,67.92307692307692,15444
Glen Day,*Sony Open in Hawaii,45,68.77464788732394,67.88732394366197,72.96153846153847,67.92307692307692,15444
Chris Stroud,*Sony Open in Hawaii,45,65.77464788732394,69.88732394366197,71.96153846153847,69.92307692307692,15444
